FID,Field1,x,y,WPreyD,Rgd,Alt
4515,10298,8706500,3758110,0.3640260,90.0000000,3995.0000000
4516,10299,8707000,3758110,0.3516880,17.4069004,4085.0000000
4517,10300,8707500,3758110,0.3381210,33.1058998,4114.0000000
4518,10301,8708000,3758110,0.3247450,26.8141994,4193.0000000
4519,10302,8708500,3758110,0.3133330,40.5831985,4286.0000000
4520,10303,8709000,3758110,0.3033330,27.1846008,4328.0000000
4521,10304,8709500,3758110,0.2933330,56.1338005,4235.0000000
4522,10305,8710000,3758110,0.2855560,38.3927002,4375.0000000
4523,10306,8710500,3758110,0.2788890,32.2024994,4515.0000000
4524,10307,8711000,3758110,0.2711110,17.4641991,4505.0000000
4525,10308,8711500,3758110,0.2644440,30.4302006,4417.0000000
4526,10309,8712000,3758110,0.2577780,34.7994003,4321.0000000
4527,10310,8712500,3758110,0.2521520,32.0624008,4510.0000000
4528,10311,8713000,3758110,0.2476660,31.2250004,4723.0000000
4529,10312,8713500,3758110,0.2421450,10.5830002,4886.0000000
4530,10313,8714000,3758110,0.2377290,35.8190002,5111.0000000
4531,10314,8714500,3758110,0.2333120,76.0328979,4914.0000000
4532,10315,8715000,3758110,0.2300000,54.3690987,4818.0000000
4533,10316,8715500,3758110,0.2300000,29.6142006,4746.0000000
4534,10317,8716000,3758110,0.2300000,39.8120995,4945.0000000
4535,10318,8716500,3758110,0.2300000,47.4552002,5167.0000000
4536,10319,8717000,3758110,0.2300000,52.2111015,5199.0000000
4537,10320,8717500,3758110,0.2300000,45.7821007,5306.0000000
4540,10323,8719000,3758110,0.2300000,66.6707993,5328.0000000
4541,10324,8719500,3758110,0.2300000,66.9776001,5157.0000000
4542,10325,8720000,3758110,0.2300000,99.8849030,5190.0000000
4543,10326,8720500,3758110,0.2300000,94.0213013,5173.0000000
4544,10327,8721000,3758110,0.2300000,43.4855995,4956.0000000
4545,10328,8721500,3758110,0.2300000,66.7608032,4694.0000000
4546,10329,8722000,3758110,0.2300000,47.4131012,4665.0000000
4547,10330,8722500,3758110,0.2300000,45.9239006,4664.0000000
4548,10331,8723000,3758110,0.2300000,57.8013992,4518.0000000
4549,10332,8723500,3758110,0.2300000,29.1203995,4432.0000000
4550,10333,8724000,3758110,0.2300000,48.7851982,4100.0000000
4551,10334,8724500,3758110,0.2300000,53.4040985,4411.0000000
4552,10335,8725000,3758110,0.2300000,49.7494011,4701.0000000
4553,10336,8725500,3758110,0.2300000,64.9537964,4730.0000000
4567,10429,8666500,3758610,0.0100000,25.5146999,5473.0000000
4572,10434,8669000,3758610,0.0444479,43.4510994,5439.0000000
4573,10435,8669500,3758610,0.0559306,46.0976982,5190.0000000
4574,10436,8670000,3758610,0.0682965,16.8225994,5045.0000000
4575,10437,8670500,3758610,0.0808861,17.9165001,5115.0000000
4576,10438,8671000,3758610,0.0959494,64.4359970,5208.0000000
4577,10439,8671500,3758610,0.1101270,37.8814011,5216.0000000
4578,10440,8672000,3758610,0.1251900,48.0000000,5159.0000000
4579,10441,8672500,3758610,0.1402530,44.7102013,5345.0000000
4580,10442,8673000,3758610,0.1562030,30.3973999,5128.0000000
4581,10443,8673500,3758610,0.1712660,9.3273802,5039.0000000
4582,10444,8674000,3758610,0.1863290,56.2583008,5154.0000000
4583,10445,8674500,3758610,0.2013920,38.3796997,5141.0000000
4584,10446,8675000,3758610,0.2155700,25.2388992,5153.0000000
4585,10447,8675500,3758610,0.2297470,25.8843994,5203.0000000
4586,10448,8676000,3758610,0.2421520,29.1889992,5172.0000000
4587,10449,8676500,3758610,0.2527850,72.8423004,5258.0000000
4588,10450,8677000,3758610,0.2634180,32.9241982,5212.0000000
4589,10451,8677500,3758610,0.2722780,41.8568993,5338.0000000
4591,10453,8678500,3758610,0.2864560,40.6571007,5406.0000000
4592,10454,8679000,3758610,0.2900000,22.9347000,5212.0000000
4593,10455,8679500,3758610,0.2900000,25.3180008,5210.0000000
4594,10456,8680000,3758610,0.2900000,36.8917007,5003.0000000
4595,10457,8680500,3758610,0.2900000,36.2352982,4778.0000000
4596,10458,8681000,3758610,0.2900000,30.4137993,4716.0000000
4597,10459,8681500,3758610,0.2900000,31.1287994,4664.0000000
4598,10460,8682000,3758610,0.2900000,35.6651001,4591.0000000
4599,10461,8682500,3758610,0.2900000,47.5709991,4481.0000000
4600,10462,8683000,3758610,0.2900000,64.0858994,4615.0000000
4601,10463,8683500,3758610,0.2900000,79.8936996,4888.0000000
4602,10464,8684000,3758610,0.2900000,42.2019005,5190.0000000
4603,10465,8684500,3758610,0.2900000,84.9705963,5241.0000000
4604,10466,8685000,3758610,0.2900000,65.1460037,5075.0000000
4605,10467,8685500,3758610,0.2900000,44.3847008,4953.0000000
4606,10468,8686000,3758610,0.2900000,58.6259003,4876.0000000
4607,10469,8686500,3758610,0.2900000,24.2693005,5023.0000000
4608,10470,8687000,3758610,0.2900000,29.3938999,4830.0000000
4609,10471,8687500,3758610,0.2900000,29.0172005,4632.0000000
4610,10472,8688000,3758610,0.2900000,52.7066994,4373.0000000
4611,10473,8688500,3758610,0.2900000,65.7494965,4345.0000000
4612,10474,8689000,3758610,0.2900000,63.4192009,4278.0000000
4613,10475,8689500,3758610,0.2900000,42.4971008,4631.0000000
4614,10476,8690000,3758610,0.2900000,52.5833015,4869.0000000
4615,10477,8690500,3758610,0.2900000,91.3016968,4646.0000000
4616,10478,8691000,3758610,0.2900000,62.9365005,4441.0000000
4617,10479,8691500,3758610,0.2900000,48.2389984,4206.0000000
4618,10480,8692000,3758610,0.2900000,23.1516991,4233.0000000
4619,10481,8692500,3758610,0.2927710,107.5449982,4530.0000000
4620,10482,8693000,3758610,0.2974120,22.2486000,4493.0000000
4621,10483,8693500,3758610,0.3030130,48.5592003,4666.0000000
4622,10484,8694000,3758610,0.3095820,43.2666016,4897.0000000
4623,10485,8694500,3758610,0.3179740,57.4194984,4935.0000000
4624,10486,8695000,3758610,0.3272990,71.4282990,4675.0000000
4625,10487,8695500,3758610,0.3366240,36.9323997,4533.0000000
4626,10488,8696000,3758610,0.3468810,12.0830002,4366.0000000
4627,10489,8696500,3758610,0.3580710,39.7114983,4265.0000000
4628,10490,8697000,3758610,0.3699360,34.8138008,4158.0000000
4629,10491,8697500,3758610,0.3820190,48.4973984,4051.0000000
4630,10492,8698000,3758610,0.3941030,24.3721008,3909.0000000
4631,10493,8698500,3758610,0.4071150,77.8909988,3645.0000000
4632,10494,8699000,3758610,0.4196140,40.4227982,3480.0000000
4633,10495,8699500,3758610,0.4266030,19.5704002,3585.0000000
4634,10496,8700000,3758610,0.4306410,52.1727982,3724.0000000
4635,10497,8700500,3758610,0.4344870,30.8057995,3966.0000000
4636,10498,8701000,3758610,0.4362820,34.0733986,4171.0000000
4637,10499,8701500,3758610,0.4371470,89.3644028,4379.0000000
4638,10500,8702000,3758610,0.4366990,112.2500000,4508.0000000
4639,10501,8702500,3758610,0.4357830,119.4649963,4645.0000000
4640,10502,8703000,3758610,0.4334820,124.4469986,4207.0000000
4641,10503,8703500,3758610,0.4296180,63.2850990,3889.0000000
4642,10504,8704000,3758610,0.4246010,37.4700012,3673.0000000
4643,10505,8704500,3758610,0.4182110,28.2842999,3581.0000000
4644,10506,8705000,3758610,0.4118210,5.2915001,3546.0000000
4645,10507,8705500,3758610,0.4035780,21.1187000,3607.0000000
4646,10508,8706000,3758610,0.3944090,23.5160007,3667.0000000
4647,10509,8706500,3758610,0.3833870,47.2863998,3862.0000000
4648,10510,8707000,3758610,0.3704460,58.9406013,3875.0000000
4649,10511,8707500,3758610,0.3559550,39.0383987,3980.0000000
4650,10512,8708000,3758610,0.3436940,40.7430992,3988.0000000
4651,10513,8708500,3758610,0.3311110,49.4367981,4151.0000000
4652,10514,8709000,3758610,0.3211110,41.1703987,4151.0000000
4653,10515,8709500,3758610,0.3122220,35.4259987,4075.0000000
4654,10516,8710000,3758610,0.3022220,39.7365990,4203.0000000
4655,10517,8710500,3758610,0.2944440,40.1123009,4336.0000000
4656,10518,8711000,3758610,0.2866670,37.8153000,4358.0000000
4657,10519,8711500,3758610,0.2788890,36.1939011,4185.0000000
4658,10520,8712000,3758610,0.2711110,28.3195992,4329.0000000
4659,10521,8712500,3758610,0.2643350,27.1109009,4431.0000000
4660,10522,8713000,3758610,0.2576900,49.1629982,4621.0000000
4661,10523,8713500,3758610,0.2520820,31.4960003,4850.0000000
4662,10524,8714000,3758610,0.2454570,106.5319977,4837.0000000
4663,10525,8714500,3758610,0.2399370,42.6614990,4629.0000000
4664,10526,8715000,3758610,0.2355210,40.4598999,4563.0000000
4665,10527,8715500,3758610,0.2311040,30.2819996,4731.0000000
4666,10528,8716000,3758610,0.2300000,31.7647991,4818.0000000
4667,10529,8716500,3758610,0.2300000,39.1152000,4966.0000000
4668,10530,8717000,3758610,0.2300000,19.8745995,5089.0000000
4669,10531,8717500,3758610,0.2300000,30.3973999,5237.0000000
4670,10532,8718000,3758610,0.2300000,25.4361992,5350.0000000
4671,10533,8718500,3758610,0.2300000,40.0625000,5484.0000000
4673,10535,8719500,3758610,0.2300000,81.4616013,5427.0000000
4674,10536,8720000,3758610,0.2300000,64.4981003,5408.0000000
4675,10537,8720500,3758610,0.2300000,69.1374969,5164.0000000
4676,10538,8721000,3758610,0.2300000,56.0357018,4915.0000000
4677,10539,8721500,3758610,0.2300000,35.0000000,4691.0000000
4678,10540,8722000,3758610,0.2300000,80.1436005,4528.0000000
4679,10541,8722500,3758610,0.2300000,64.8999023,4376.0000000
4680,10542,8723000,3758610,0.2300000,39.1663017,4294.0000000
4681,10543,8723500,3758610,0.2300000,45.9565010,4212.0000000
4682,10544,8724000,3758610,0.2300000,29.9666004,4143.0000000
4683,10545,8724500,3758610,0.2300000,54.9272003,4366.0000000
4684,10546,8725000,3758610,0.2300000,54.1295013,4591.0000000
4685,10547,8725500,3758610,0.2300000,50.7444992,4901.0000000
4703,10644,8668500,3759110,0.0294322,72.5948029,5457.0000000
4704,10645,8669000,3759110,0.0391483,12.2066002,5312.0000000
4705,10646,8669500,3759110,0.0497476,27.9284992,5177.0000000
4706,10647,8670000,3759110,0.0613924,32.5730019,5055.0000000
4707,10648,8670500,3759110,0.0737975,8.8881903,4994.0000000
4708,10649,8671000,3759110,0.0879747,27.1476994,5019.0000000
4709,10650,8671500,3759110,0.1021520,40.4598999,4994.0000000
4710,10651,8672000,3759110,0.1163290,55.2720985,5072.0000000
4711,10652,8672500,3759110,0.1313920,51.8362999,5045.0000000
4712,10653,8673000,3759110,0.1464560,42.8134995,5118.0000000
4713,10654,8673500,3759110,0.1615190,44.2154007,4927.0000000
4714,10655,8674000,3759110,0.1765820,52.2589989,5014.0000000
4715,10656,8674500,3759110,0.1907590,43.6234016,5022.0000000
4716,10657,8675000,3759110,0.2058230,65.1613007,4924.0000000
4717,10658,8675500,3759110,0.2200000,37.5765991,5023.0000000
4718,10659,8676000,3759110,0.2324050,22.8910007,5051.0000000
4719,10660,8676500,3759110,0.2439240,20.6397991,5096.0000000
4720,10661,8677000,3759110,0.2554430,15.5242004,5252.0000000
4721,10662,8677500,3759110,0.2651900,43.8862000,5456.0000000
4723,10664,8678500,3759110,0.2811390,30.3479996,5408.0000000
4724,10665,8679000,3759110,0.2873420,34.2052994,5209.0000000
4725,10666,8679500,3759110,0.2900000,32.0936012,5055.0000000
4726,10667,8680000,3759110,0.2900000,48.4458008,4923.0000000
4727,10668,8680500,3759110,0.2900000,57.5847015,4770.0000000
4728,10669,8681000,3759110,0.2900000,22.7816010,4585.0000000
4729,10670,8681500,3759110,0.2900000,32.5423012,4476.0000000
4730,10671,8682000,3759110,0.2900000,23.0650997,4435.0000000
4731,10672,8682500,3759110,0.2900000,26.3817997,4386.0000000
4732,10673,8683000,3759110,0.2900000,81.4801025,4465.0000000
4733,10674,8683500,3759110,0.2900000,69.8641968,4734.0000000
4734,10675,8684000,3759110,0.2900000,39.3319016,4970.0000000
4735,10676,8684500,3759110,0.2900000,42.0475998,4952.0000000
4736,10677,8685000,3759110,0.2900000,68.6876984,4921.0000000
4737,10678,8685500,3759110,0.2900000,67.1640015,4736.0000000
4738,10679,8686000,3759110,0.2900000,47.3602982,4623.0000000
4739,10680,8686500,3759110,0.2900000,43.3358994,4804.0000000
4740,10681,8687000,3759110,0.2900000,30.2490005,4890.0000000
4741,10682,8687500,3759110,0.2900000,36.7150993,4690.0000000
4742,10683,8688000,3759110,0.2900000,53.8609009,4433.0000000
4743,10684,8688500,3759110,0.2900000,30.7733994,4174.0000000
4744,10685,8689000,3759110,0.2900000,51.4780998,4261.0000000
4745,10686,8689500,3759110,0.2900000,48.2494011,4538.0000000
4746,10687,8690000,3759110,0.2900000,34.4238014,4684.0000000
4747,10688,8690500,3759110,0.2900000,39.0127983,4438.0000000
4748,10689,8691000,3759110,0.2900000,90.0500031,4254.0000000
4749,10690,8691500,3759110,0.2900000,89.7941971,4210.0000000
4750,10691,8692000,3759110,0.2927710,117.2350006,4537.0000000
4751,10692,8692500,3759110,0.2983120,18.7082996,4686.0000000
4752,10693,8693000,3759110,0.3038980,20.3715000,4676.0000000
4753,10694,8693500,3759110,0.3104490,21.9545002,4736.0000000
4754,10695,8694000,3759110,0.3189070,38.9230003,4890.0000000
4755,10696,8694500,3759110,0.3282320,34.7419014,4640.0000000
4756,10697,8695000,3759110,0.3375560,30.8544998,4487.0000000
4757,10698,8695500,3759110,0.3478130,32.3883018,4375.0000000
4758,10699,8696000,3759110,0.3590030,44.8888016,4235.0000000
4759,10700,8696500,3759110,0.3711250,55.1725006,4115.0000000
4760,10701,8697000,3759110,0.3832480,52.0288010,3990.0000000
4761,10702,8697500,3759110,0.3953700,20.0748997,3889.0000000
4762,10703,8698000,3759110,0.4080450,32.8023987,3824.0000000
4763,10704,8698500,3759110,0.4210580,64.5522995,3524.0000000
4764,10705,8699000,3759110,0.4340700,16.3094997,3564.0000000
4765,10706,8699500,3759110,0.4432800,22.3383007,3651.0000000
4766,10707,8700000,3759110,0.4490710,36.1800995,3779.0000000
4767,10708,8700500,3759110,0.4519870,27.7308006,4012.0000000
4768,10709,8701000,3759110,0.4539740,48.4252014,4213.0000000
4769,10710,8701500,3759110,0.4557690,70.7035980,4558.0000000
4770,10711,8702000,3759110,0.4555130,43.1393013,4614.0000000
4771,10712,8702500,3759110,0.4547280,30.7245998,4624.0000000
4772,10713,8703000,3759110,0.4526200,17.3204994,4676.0000000
4773,10714,8703500,3759110,0.4488850,101.8180008,4259.0000000
4774,10715,8704000,3759110,0.4441210,75.4718018,4002.0000000
4775,10716,8704500,3759110,0.4388500,59.4894981,3820.0000000
4776,10717,8705000,3759110,0.4317250,49.1528015,3646.0000000
4777,10718,8705500,3759110,0.4236740,4.6904202,3554.0000000
4778,10719,8706000,3759110,0.4137700,36.4828987,3626.0000000
4779,10720,8706500,3759110,0.4016560,43.7378998,3735.0000000
4780,10721,8707000,3759110,0.3882800,36.1800995,3751.0000000
4781,10722,8707500,3759110,0.3749040,15.8430004,3841.0000000
4782,10723,8708000,3759110,0.3622220,13.4164000,3853.0000000
4783,10724,8708500,3759110,0.3500000,34.4818993,3971.0000000
4784,10725,8709000,3759110,0.3400000,52.8014984,3915.0000000
4785,10726,8709500,3759110,0.3300000,38.7943001,3909.0000000
4786,10727,8710000,3759110,0.3211110,38.6651993,4118.0000000
4787,10728,8710500,3759110,0.3111110,41.2794991,4205.0000000
4788,10729,8711000,3759110,0.3022220,38.8973007,4133.0000000
4789,10730,8711500,3759110,0.2944440,24.5561008,4166.0000000
4790,10731,8712000,3759110,0.2855560,23.9792004,4306.0000000
4791,10732,8712500,3759110,0.2776270,17.3780994,4397.0000000
4792,10733,8713000,3759110,0.2698730,40.0250015,4555.0000000
4793,10734,8713500,3759110,0.2631230,32.8023987,4829.0000000
4794,10735,8714000,3759110,0.2564980,75.6570969,4770.0000000
4795,10736,8714500,3759110,0.2487700,89.8219986,4488.0000000
4796,10737,8715000,3759110,0.2421450,48.2079010,4535.0000000
4797,10738,8715500,3759110,0.2366250,37.9210014,4820.0000000
4798,10739,8716000,3759110,0.2322080,62.3618011,4959.0000000
4799,10740,8716500,3759110,0.2300000,34.5108986,5066.0000000
4800,10741,8717000,3759110,0.2300000,25.4361992,5116.0000000
4801,10742,8717500,3759110,0.2300000,37.6696014,5280.0000000
4802,10743,8718000,3759110,0.2300000,49.9599991,5419.0000000
4806,10747,8720000,3759110,0.2300000,62.6738014,5487.0000000
4807,10748,8720500,3759110,0.2300000,68.8911972,5217.0000000
4808,10749,8721000,3759110,0.2300000,47.2439995,4920.0000000
4809,10750,8721500,3759110,0.2300000,54.6352005,4824.0000000
4810,10751,8722000,3759110,0.2300000,58.8642998,4873.0000000
4811,10752,8722500,3759110,0.2300000,28.3019009,4580.0000000
4812,10753,8723000,3759110,0.2300000,74.1957016,4562.0000000
4813,10754,8723500,3759110,0.2300000,38.2883987,4677.0000000
4814,10755,8724000,3759110,0.2300000,87.7496033,4338.0000000
4815,10756,8724500,3759110,0.2300000,56.1338005,4292.0000000
4816,10757,8725000,3759110,0.2300000,38.2491989,4654.0000000
4817,10758,8725500,3759110,0.2300000,48.8466988,4939.0000000
4835,10854,8668000,3759610,0.0170662,21.7714996,5478.0000000
4837,10856,8669000,3759610,0.0338486,40.0374985,5435.0000000
4838,10857,8669500,3759610,0.0435647,40.5215988,5219.0000000
4839,10858,8670000,3759610,0.0543038,26.3439007,4992.0000000
4840,10859,8670500,3759610,0.0667089,16.8523006,4947.0000000
4841,10860,8671000,3759610,0.0800000,31.4801998,4925.0000000
4842,10861,8671500,3759610,0.0932911,27.6947994,4843.0000000
4843,10862,8672000,3759610,0.1074680,45.1996002,4986.0000000
4844,10863,8672500,3759610,0.1216460,34.1467018,4881.0000000
4845,10864,8673000,3759610,0.1367090,50.0400009,4980.0000000
4846,10865,8673500,3759610,0.1508860,50.3885002,4895.0000000
4847,10866,8674000,3759610,0.1659490,49.6184998,4774.0000000
4848,10867,8674500,3759610,0.1810130,32.0467987,4891.0000000
4849,10868,8675000,3759610,0.1960760,63.1189003,4796.0000000
4850,10869,8675500,3759610,0.2102530,62.5699997,4846.0000000
4851,10870,8676000,3759610,0.2226580,22.8253994,4912.0000000
4852,10871,8676500,3759610,0.2350630,43.3013000,4999.0000000
4853,10872,8677000,3759610,0.2474680,34.4963989,5243.0000000
4854,10873,8677500,3759610,0.2581010,43.2896996,5278.0000000
4855,10874,8678000,3759610,0.2669620,44.2831993,5467.0000000
4856,10875,8678500,3759610,0.2758230,38.5097008,5465.0000000
4857,10876,8679000,3759610,0.2829110,31.8433990,5226.0000000
4858,10877,8679500,3759610,0.2873500,33.1058998,5051.0000000
4859,10878,8680000,3759610,0.2900000,29.9165001,4855.0000000
4860,10879,8680500,3759610,0.2900000,30.6919994,4738.0000000
4861,10880,8681000,3759610,0.2900000,15.4919004,4638.0000000
4862,10881,8681500,3759610,0.2900000,41.1217995,4570.0000000
4863,10882,8682000,3759610,0.2900000,81.5168991,4486.0000000
4864,10883,8682500,3759610,0.2900000,33.4514999,4305.0000000
4865,10884,8683000,3759610,0.2900000,30.2654991,4372.0000000
4866,10885,8683500,3759610,0.2900000,66.7683029,4617.0000000
4867,10886,8684000,3759610,0.2900000,80.3243027,4797.0000000
4868,10887,8684500,3759610,0.2900000,46.7011986,4753.0000000
4869,10888,8685000,3759610,0.2900000,36.8511009,4874.0000000
4870,10889,8685500,3759610,0.2900000,64.7225037,4584.0000000
4871,10890,8686000,3759610,0.2900000,57.9654999,4475.0000000
4872,10891,8686500,3759610,0.2900000,35.1710014,4651.0000000
4873,10892,8687000,3759610,0.2900000,66.1588974,4786.0000000
4874,10893,8687500,3759610,0.2900000,68.7967987,4774.0000000
4875,10894,8688000,3759610,0.2900000,53.7494011,4523.0000000
4876,10895,8688500,3759610,0.2900000,37.6297989,4318.0000000
4877,10896,8689000,3759610,0.2900000,58.3352013,4057.0000000
4878,10897,8689500,3759610,0.2900000,58.2065010,4265.0000000
4879,10898,8690000,3759610,0.2900000,50.2393990,4354.0000000
4880,10899,8690500,3759610,0.2900000,54.3322983,4380.0000000
4881,10900,8691000,3759610,0.2900000,37.0135002,4038.0000000
