"","FID","Field1","WPreyD","Rgd","Alt","StdAlt","StdRgd","StdWPreyD","D.0"
"6495",7643,14893,0.185335,40.9145012,4474,-0.594846442483784,0.00170910688439139,-0.188057272165662,3.79026305403999e-05
"6496",7644,14894,0.19607,71.1055984,4170,-1.19215631166313,1.42075972941655,-0.138248424226445,3.89860518144801e-05
"6497",7645,14895,0.206538,69.9713974,4210,-1.11356290782374,1.3674496882324,-0.0896784176845041,4.00723423778403e-05
"6498",7646,14896,0.216871,96.6074982,4442,-0.657721165555294,2.6194073488526,-0.0417347916243329,4.11743050488988e-05
"6499",7647,14897,0.231704,52.144001,4543,-0.45927282086084,0.529521281988604,0.0270881838281511,4.28093531866491e-05
"6500",7648,14898,0.25016,56.2050018,4680,-0.190090412710936,0.720397608051493,0.112721355469157,4.49347107590523e-05
"6501",7649,14899,0.268429,28.0713005,4555,-0.435694799709023,-0.60195070143289,0.197486874146528,4.71424359923139e-05
"6502",7650,14900,0.285833,48.4252014,4352,-0.834556324193917,0.354729195020254,0.278238917885153,4.93464401557757e-05
"6503",7651,14901,0.305994,50.3288994,4147,-1.23734751887078,0.444207355224819,0.371783043018136,5.20287187138342e-05
"6504",7652,14902,0.324249,23.5160007,4108,-1.31397608761418,-0.816060211073719,0.456483603719619,5.458297939539e-05
"6505",7653,14903,0.343482,28.1956997,3959,-1.6067365169159,-0.596103654502694,0.545721943022365,5.74098546448339e-05
"6506",7654,14904,0.362516,32.1248016,3841,-1.8385870582421,-0.411426878423577,0.634036951096428,6.03515960138648e-05
"6507",7655,14905,0.382643,12.4498997,3735,-2.04685957841647,-1.33619226884649,0.727423321145113,6.36263918707444e-05
"6508",7656,14906,0.402803,52.354599,3609,-2.29442880051055,0.539419869675707,0.820962806422675,6.70846963617671e-05
"6509",7657,14907,0.420255,12.7671003,3563,-2.38481121492584,-1.3212831151342,0.901937563221486,7.02298911819987e-05
"6510",7658,14908,0.436381,10.4881001,3555,-2.40052989569372,-1.42840133714306,0.976759871732694,7.32670397940467e-05
"6511",7659,14909,0.451519,19.8997002,3607,-2.29835847070252,-0.986034605902547,1.04699800308844,7.62375252711022e-05
"6512",7660,14910,0.46712,19.7737007,3625,-2.26299143897479,-0.991956870593005,1.11938438750387,7.94249302218537e-05
"6513",7661,14911,0.482722,42.5088005,3841,-1.8385870582421,0.0766448205214428,1.19177541177473,8.27458142174852e-05
"6514",7662,14912,0.497405,33.4813004,4063,-1.40239366693349,-0.347668332192136,1.25990240891414,8.59978104606173e-05
"6515",7663,14913,0.511171,54.5984993,4271,-0.993707966968677,0.644888316102857,1.32377465863294,8.91626983654487e-05
"6516",7664,14914,0.524019,7,4394,-0.752033250162559,-1.59235001994746,1.3833875210757,9.22215295676304e-05
"6517",7665,14915,0.537003,32.9241982,4452,-0.638072814595447,-0.373853409815748,1.44363140385565,9.54193610899796e-05
"6518",7666,14916,0.547981,21.7486,4506,-0.531971719412273,-0.899132086434339,1.49456773666206,9.82094939227798e-05
"6519",7667,14917,0.557129,14.5601997,4584,-0.378714581925467,-1.23700334209461,1.53701313404892,0.000100596738489454
"6520",7668,14918,0.566278,17.8605995,4621,-0.306015683374033,-1.0818770027049,1.5794631712912,0.000103042281948243
"6521",7669,14919,0.572681,31.0804996,4661,-0.227422279534646,-0.46051146098759,1.60917216554875,0.000104789093373807
"6522",7670,14920,0.57817,40.546299,4685,-0.180266237231013,-0.0155972386805425,1.63464033195195,0.000106310109949376
"6523",7671,14921,0.58,18.5202999,4810,0.0653381497670741,-1.0508695750151,1.64313126737149,0.00010682209935999
"6524",7672,14922,0.58,40.8167,4855,0.153755729086385,-0.00288777320992962,1.64313126737149,0.00010682209935999
"6525",7673,14923,0.58,26.1534004,4951,0.342379898300916,-0.692096392820995,1.64313126737149,0.00010682209935999
"6526",7674,14924,0.58,21.4008999,5137,0.70783922615407,-0.915474786406153,1.64313126737149,0.00010682209935999
"6527",7675,14925,0.58,33.1058998,5071,0.57816010981908,-0.365313019021501,1.64313126737149,0.00010682209935999
"6528",7676,14926,0.58,14.4222002,4955,0.350239238684855,-1.24348963423189,1.64313126737149,0.00010682209935999
"6529",7677,14927,0.58,23.0216999,4876,0.195017266102064,-0.839293479255775,1.64313126737149,0.00010682209935999
"6530",7678,14928,0.58,13.6381998,4736,-0.0800596473357934,-1.28033944622499,1.64313126737149,0.00010682209935999
"6531",7679,14929,0.58,16.4620991,4622,-0.304050848278049,-1.14760972020387,1.64313126737149,0.00010682209935999
"6532",7680,14930,0.58,19.1833,4548,-0.449448645380916,-1.01970705387811,1.64313126737149,0.00010682209935999
"6533",7681,14931,0.58,49.7695007,4552,-0.441589304996977,0.417914336848572,1.64313126737149,0.00010682209935999
"6534",7682,14932,0.58,29.9832993,4440,-0.661650835747263,-0.512082384642444,1.64313126737149,0.00010682209935999
"6535",7683,14933,0.58,42.3320007,4653,-0.243140960302523,0.0683348255387643,1.64313126737149,0.00010682209935999
"6536",7684,14934,0.58,44.9444008,4880,0.202876606486003,0.191123605411529,1.64313126737149,0.00010682209935999
"6537",7685,14935,0.58,31.257,5070,0.576195274723095,-0.45221553848971,1.64313126737149,0.00010682209935999
"6538",7686,14936,0.58,49,5138,0.709804061250054,0.381746043919691,1.64313126737149,0.00010682209935999
"6539",7687,14937,0.58,40.1745987,5231,0.892533725176631,-0.0330680029464529,1.64313126737149,0.00010682209935999
"6540",7688,14938,0.58,29.9500008,5266,0.961302953536095,-0.513647490303937,1.64313126737149,0.00010682209935999
"6541",7689,14939,0.58,27.4225998,5156,0.745171092977779,-0.632441118063791,1.64313126737149,0.00010682209935999
"6542",7690,14940,0.58,8.8317604,5306,1.03989635737548,-1.50625309148108,1.64313126737149,0.00010682209935999
"6543",7691,14941,0.58,14.8324003,5211,0.853237023256937,-1.22420929130789,1.64313126737149,0.00010682209935999
"6544",7692,14942,0.58,34.4673996,5473,1.36802381840493,-0.301319414351599,1.64313126737149,0.00010682209935999
"6545",7693,14943,0.58,62.2655983,5463,1.34837546744508,1.00525950555952,1.64313126737149,0.00010682209935999
"6546",7694,14944,0.58,23.3666,5376,1.17743481409441,-0.823082385688219,1.64313126737149,0.00010682209935999
"6547",7699,14949,0.58,43.6348,5406,1.23637986697395,0.129569372446833,1.64313126737149,0.00010682209935999
"6548",7700,14950,0.574444,38.0526009,5164,0.760889773745656,-0.132806753053947,1.61735223065512,0.000105275238001177
"6549",7701,14951,0.564444,29.8495998,4953,0.346309568492886,-0.518366566944611,1.57095367644998,0.000102547331979979
"6550",7702,14952,0.551111,48.7442017,4834,0.112494192070707,0.369722938748883,1.50909048412827,9.90198484407589e-05
"6551",7703,14953,0.535556,64.1326981,4818,0.0810568305349517,1.0930174666554,1.43691753306217,9.50575582224174e-05
"6552",7704,14954,0.52,32.7719002,4803,0.0515843040951812,-0.381011764157054,1.36473994214065,9.12535799113074e-05
"6553",7705,14955,0.502222,53.3292007,4526,-0.492675017492579,0.58522837871876,1.28225259247476,8.7092282590759e-05
"6554",7706,14956,0.483025,49.8096008,4354,-0.830626654001947,0.419799133266921,1.19318128796715,8.2811663802917e-05
"6555",7707,14957,0.464076,61.8142014,4264,-1.00746181264057,0.98404281880876,1.10526066760383,7.87927237828116e-05
"6556",7708,14958,0.444013,36.1525002,3927,-1.66961123998741,-0.222115831930642,1.01217124830206,7.47498885496111e-05
"6557",7709,14959,0.423949,52.6688004,4174,-1.18429697127919,0.554188054128124,0.919077189144864,7.09143040185719e-05
"6558",7710,14960,0.402771,116.322998,4658,-0.2333167848226,3.54608093343245,0.820814331049219,6.70790606752583e-05
"6559",7711,14961,0.382707,25.9808006,4857,0.157685399278355,-0.700208978197287,0.727720271892026,6.36370835368991e-05
"6560",7712,14962,0.362643,32.7414017,4865,0.173404080046232,-0.382445263414289,0.634626212734833,6.03717219698035e-05
"6561",7713,14963,0.34258,22.5610008,4798,0.0417601286152578,-0.86094739068285,0.541536793433061,5.72740637984565e-05
"6562",7714,14964,0.323631,16.1555004,4813,0.0712326550550282,-1.16202056036712,0.453616173069741,5.44944912534406e-05
"6563",7715,14965,0.304682,47.3074989,4974,0.387571105508564,0.302194621072052,0.365695552706422,5.18498143840692e-05
"6564",7716,14966,0.286847,21.2602997,5126,0.686226040098238,-0.922083317391842,0.282943731281555,4.9477981906951e-05
"6565",7717,14967,0.271242,30.2159004,5024,0.485812860307799,-0.501149600929083,0.210538787444433,4.74918803598982e-05
"6566",7718,14968,0.255637,33.4813004,5010,0.458305168964013,-0.347668332192136,0.138133843607313,4.55855031508878e-05
"6567",7719,14969,0.244444,46.8401985,5037,0.5113557165556,0.280230433446253,0.0861999418854994,4.42654255528917e-05
"6568",7720,14970,0.234459,6.78233,5088,0.61156230645082,-1.60258100780989,0.0398709855116672,4.31201120012368e-05
"6569",7721,14971,0.23,46.2168999,4954,0.34827440358887,0.250933973615922,0.0191818701915953,4.26182672115876e-05
"6570",7722,14972,0.23,28.5307007,5029,0.495637035787723,-0.580357841276704,0.0191818701915953,4.26182672115876e-05
"6571",7723,14973,0.23,50.7050018,5125,0.684261205002253,0.461885028259367,0.0191818701915953,4.26182672115876e-05
"6572",7724,14974,0.23,53.953701,5297,1.02221284151162,0.614581321197661,0.0191818701915953,4.26182672115876e-05
"6573",7725,14975,0.23,14.4913998,5423,1.26978206360569,-1.24023709475615,0.0191818701915953,4.26182672115876e-05
"6574",7726,14976,0.23,44.4071999,5263,0.955408448248141,0.165873934406866,0.0191818701915953,4.26182672115876e-05
"6575",7727,14977,0.23,26.7021008,5019,0.475988684827876,-0.666306219014273,0.0191818701915953,4.26182672115876e-05
"6576",7728,14978,0.23,29.9165001,4885,0.212700781965926,-0.515222099827908,0.0191818701915953,4.26182672115876e-05
"6577",7729,14979,0.23,21.7255993,5110,0.654788678562483,-0.900213171942343,0.0191818701915953,4.26182672115876e-05
"6578",7737,15041,0.01,21.9088993,5483,1.38767216936477,-0.89159765269218,-1.00158632232148,2.3919644967123e-05
"6579",7738,15042,0.01,22.1585007,5408,1.24030953716592,-0.879865815995139,-1.00158632232148,2.3919644967123e-05
"6580",7739,15043,0.01,30.8868999,5405,1.23441503187797,-0.469611089695587,-1.00158632232148,2.3919644967123e-05
"6581",7740,15044,0.01,33.8526001,5399,1.22262602130206,-0.330216397042492,-1.00158632232148,2.3919644967123e-05
"6582",7741,15045,0.01,24.4130993,5392,1.20887217563017,-0.773894524998463,-1.00158632232148,2.3919644967123e-05
"6583",7742,15046,0.01,14.1066999,5406,1.23637986697395,-1.2583188699552,-1.00158632232148,2.3919644967123e-05
"6584",7746,15050,0.01,30.0832005,5339,1.10473591554298,-0.50738679974493,-1.00158632232148,2.3919644967123e-05
"6585",7747,15051,0.01,14.6969004,5325,1.07722822419919,-1.23057809652799,-1.00158632232148,2.3919644967123e-05
"6586",7748,15052,0.01,43.6806984,5309,1.04579086266344,0.131726702227256,-1.00158632232148,2.3919644967123e-05
"6587",7749,15053,0.01,12.4899998,5261,0.951478778056172,-1.33430747242814,-1.00158632232148,2.3919644967123e-05
"6588",7750,15054,0.01,33.3316994,5289,1.00649416074374,-0.354699921364769,-1.00158632232148,2.3919644967123e-05
"6589",7751,15055,0.01,29.4617996,5467,1.35623480782902,-0.536594063334775,-1.00158632232148,2.3919644967123e-05
"6590",7756,15060,0.01,48.476799,5456,1.33462162177319,0.357154400236087,-1.00158632232148,2.3919644967123e-05
"6591",7757,15061,0.01,13.6381998,5258,0.945584272768218,-1.28033944622499,-1.00158632232148,2.3919644967123e-05
"6592",7758,15062,0.01,12.9615002,5224,0.878779879504738,-1.31214587519595,-1.00158632232148,2.3919644967123e-05
"6593",7759,15063,0.01,40.286499,5209,0.849307353064968,-0.0278084329041778,-1.00158632232148,2.3919644967123e-05
"6594",7760,15064,0.01,47.2229004,5295,1.01828317131965,0.298218298075408,-1.00158632232148,2.3919644967123e-05
"6595",7761,15065,0.01,56.9737015,5202,0.835553507393075,0.756528252148299,-1.00158632232148,2.3919644967123e-05
"6596",7762,15066,0.01,29.5296001,5164,0.760889773745656,-0.533407284759103,-1.00158632232148,2.3919644967123e-05
"6597",7763,15067,0.01,43.4855995,5350,1.12634910159881,0.122556607690237,-1.00158632232148,2.3919644967123e-05
"6598",7765,15069,0.01,38.0919991,5432,1.28746557946955,-0.130954947541007,-1.00158632232148,2.3919644967123e-05
"6599",7766,15070,0.01,17.3493996,5266,0.961302953536095,-1.10590456723917,-1.00158632232148,2.3919644967123e-05
"6600",7767,15071,0.01,29.2574997,5311,1.04972053285541,-0.546196625916643,-1.00158632232148,2.3919644967123e-05
"6601",7775,15079,0.01,39.0639992,5432,1.28746557946955,-0.0852687196484249,-1.00158632232148,2.3919644967123e-05
"6602",7776,15080,0.01,41.1581993,5265,0.959338118440111,0.0131634749791988,-1.00158632232148,2.3919644967123e-05
"6603",7777,15081,0.01,74.9265976,5254,0.937724932384279,1.60035543133939,-1.00158632232148,2.3919644967123e-05
"6604",7778,15082,0.01,52.5737991,5346,1.11848976121487,0.549722775737833,-1.00158632232148,2.3919644967123e-05
"6605",7779,15083,0.01,42.3202019,5093,0.621386481930743,0.0677802549521367,-1.00158632232148,2.3919644967123e-05
"6606",7780,15084,0.01,50.4776993,4739,-0.0741651420478393,0.451201290865149,-1.00158632232148,2.3919644967123e-05
"6607",7781,15085,0.01,50.9902,4858,0.15965023437434,0.475289995974652,-1.00158632232148,2.3919644967123e-05
"6608",7782,15086,0.01,33.7639008,5076,0.587984285299003,-0.334385467018629,-1.00158632232148,2.3919644967123e-05
"6609",7783,15087,0.01,54.9090004,5122,0.678366699714299,0.659482577991819,-1.00158632232148,2.3919644967123e-05
"6610",7784,15088,0.0144444,33.823101,5022,0.48188319011583,-0.331602922213863,-0.980964948890552,2.42003794028065e-05
"6611",7785,15089,0.0198089,28.4780998,5124,0.682296369906269,-0.58283020388732,-0.956074444487204,2.4543624950316e-05
"6612",7786,15090,0.0261022,73.3007965,4912,0.265751329557513,1.52393906105032,-0.926874442369284,2.49525102359324e-05
"6613",7787,15091,0.0350479,56.8595009,4704,-0.142934370407304,0.751160562744698,-0.885367687733991,2.55454766156705e-05
"6614",7788,15092,0.0448882,71.414299,4755,-0.0427277805120842,1.43526936368734,-0.839710118439508,2.6214029779798e-05
"6615",7789,15093,0.0538339,30.6268005,4778,0.00246342669556385,-0.481836356404021,-0.798203363804216,2.68369746534761e-05
"6616",7790,15094,0.0629487,34.1467018,4564,-0.418011283845161,-0.31639294446281,-0.755912009617315,2.74869232068609e-05
"6617",7791,15095,0.0728205,111.2470016,4764,-0.0250442646482219,3.30749749263617,-0.710108284877084,2.82086188978683e-05
"6618",7792,15096,0.082926,39.1279984,4612,-0.323699199237896,-0.0822606108672188,-0.66322022592508,2.89670306919275e-05
"6619",7793,15097,0.0937299,75.6902008,4384,-0.771681601122406,1.63624652827931,-0.613091691947389,2.98004239023143e-05
"6620",7794,15098,0.104534,40.6940002,4137,-1.25699586983063,-0.00865494445319832,-0.562962229998614,3.06578102707094e-05
"6621",7795,15099,0.115338,22.6053009,3876,-1.76981782988263,-0.858865184658114,-0.512833232035381,3.15398561750775e-05
"6622",7796,15100,0.127042,60.6959991,4134,-1.26289037511858,0.931484753117398,-0.458528364193685,3.25240374825608e-05
"6623",7797,15101,0.137846,67.9263992,4274,-0.987813461680723,1.27133009544108,-0.408399366230452,3.34597760040565e-05
"6624",7798,15102,0.149103,61.4410019,4192,-1.14892993955147,0.966501588713827,-0.356168513761725,3.44633991625922e-05
"6625",7799,15103,0.159872,46.4327011,4327,-0.883677201593534,0.261077123603965,-0.30620191073821,3.54516766893228e-05
"6626",7800,15104,0.171022,56,4373,-0.793294787178238,0.710762054564215,-0.254467522799479,3.65047905457865e-05
"6627",7801,15105,0.18141,54.3690987,4073,-1.38274531597365,0.634105963209791,-0.20626870469118,3.75140644017491e-05
"6628",7802,15106,0.191865,74.0877991,4043,-1.44169036885319,1.56092998331016,-0.157759016269706,3.85580241376923e-05
"6629",7803,15107,0.207065,39.6736984,4221,-1.09194972176791,-0.0566114627231165,-0.0872332138778932,4.01278237829601e-05
"6630",7804,15108,0.226527,28.3372993,4423,-0.695053032379003,-0.589448149431142,0.00306765231615019,4.22314428879886e-05
"6631",7805,15109,0.245897,70.0500031,4573,-0.400327767981299,1.3711443359221,0.0929416518115063,4.4434606129214e-05
"6632",7806,15110,0.265096,27.7488995,4526,-0.492675017492579,-0.617104285839719,0.182022236029954,4.67317213071342e-05
"6633",7807,15111,0.287051,24.9599991,4305,-0.926903573705197,-0.748188983510136,0.283890261787339,4.9504488266348e-05
"6634",7808,15112,0.307212,33.3316994,4094,-1.34148377895797,-0.354699921364769,0.377434386920322,5.21953576985767e-05
"6635",7809,15113,0.327284,41.7013016,3985,-1.5556508044203,0.0386905252817511,0.470565564920879,5.50196349091166e-05
"6636",7810,15114,0.347412,46.5940018,3832,-1.85627057410596,0.268658625436561,0.563956574824985,5.8005260394094e-05
"6637",7811,15115,0.368248,17.4929008,3729,-2.05864858899238,-1.09915968261821,0.660632602366814,6.12666747155181e-05
"6638",7812,15116,0.389268,8.3666,3653,-2.20797605628722,-1.5281166942122,0.758162363306018,6.4742733587251e-05
"6639",7813,15117,0.408503,14.6629,3564,-2.38284637982986,-1.2321761930949,0.847409982319605,6.80961442953292e-05
"6640",7814,15118,0.428662,19.7483997,3571,-2.36909253415796,-0.993146075462336,0.940944827741747,7.17972060946832e-05
"6641",7815,15119,0.447038,17.3493996,3624,-2.26495627407078,-1.10590456723917,1.02620681094911,7.53458981223794e-05
"6642",7816,15120,0.462159,10.198,3621,-2.27085077935873,-1.44203670537015,1.0963660647627,7.83971682629688e-05
"6643",7817,15121,0.477215,40.546299,3700,-2.11562880677594,-0.0155972386805425,1.16622372797396,8.15580861430552e-05
"6644",7818,15122,0.491899,50.4678001,3939,-1.6460332188356,0.450736005823353,1.23435536496879,8.47636259782525e-05
"6645",7819,15123,0.506582,51.710701,4197,-1.13910576407154,0.509155190929708,1.3024823621082,8.80949243145166e-05
"6646",7820,15124,0.51943,9.1104298,4436,-0.669510176131202,-1.4931549922987,1.36209522455096,9.11171242724252e-05
"6647",7821,15125,0.533196,7.2111001,4435,-0.671475011227187,-1.58242783241194,1.42596747426976,9.44704129548724e-05
