FID,Field1,Rgd,Alt,StdRgd,StdAlt,D.0,x,y
8090,17305,42.5623016,4794,0.013049754,-0.074651663,0.000131353,201262.5272,3197250.081
8091,17306,45.0968018,4778,0.13523917,-0.096158319,0.000134034,202262.5272,3197250.081
8092,17307,44.2565994,5144,0.094732627,0.39580643,7.40E-05,203262.5272,3197250.081
8093,17308,42.5709,4965,0.013464287,0.155200719,0.00010243,204262.5272,3197250.081
8094,17309,47.7019005,5120,0.260832171,0.363546446,7.76E-05,205262.5272,3197250.081
8095,17310,48.5326996,5646,0.300885376,1.070577752,2.10E-05,206262.5272,3197250.081
8096,17311,54.5783005,5256,0.592346563,0.54635302,5.85E-05,207262.5272,3197250.081
8097,17312,50.0521011,4932,0.374136418,0.110843242,0.000107968,208262.5272,3197250.081
8098,17313,46.0735016,4631,0.182326314,-0.293750718,0.000157467,209262.5272,3197250.081
8099,17314,49.1080017,4817,0.328620953,-0.043735846,0.000127475,210262.5272,3197250.081
8100,17315,47.7879982,5147,0.26498298,0.399838928,7.36E-05,211262.5272,3197250.081
8101,17316,43.6617012,5315,0.066052313,0.625658812,5.11E-05,212262.5272,3197250.081
8102,17317,45.7089996,5519,0.164753506,0.899868672,3.03E-05,213262.5272,3197250.081
8103,17318,46.5993004,5914,0.207675315,1.430814234,8.68E-06,214262.5272,3197250.081
8104,17319,50.3569984,5717,0.388835656,1.166013536,1.69E-05,215262.5272,3197250.081
8105,17321,43.6911011,5610,0.067469695,1.022187777,2.34E-05,217262.5272,3197250.081
8106,17322,37.450901,5815,-0.233373209,1.297741802,1.22E-05,218262.5272,3197250.081
8107,17323,39.7753983,5683,-0.12130813,1.120311893,1.88E-05,219262.5272,3197250.081
8108,17325,45.4912987,5886,0.154258046,1.393177587,9.58E-06,221262.5272,3197250.081
8109,17328,51.4724007,5853,0.442609712,1.34882011,1.07E-05,224262.5272,3197250.081
8110,17329,41.0863991,5965,-0.058104181,1.499366699,7.21E-06,225262.5272,3197250.081
8111,17330,46.0360985,5868,0.180523094,1.368982599,1.02E-05,226262.5272,3197250.081
8112,17331,43.7196007,5861,0.068843674,1.359573437,1.05E-05,227262.5272,3197250.081
8113,17332,30.9335003,5326,-0.547580081,0.640444638,4.98E-05,228262.5272,3197250.081
8114,17333,24.4172001,5359,-0.861733897,0.684802116,4.60E-05,229262.5272,3197250.081
8115,17334,27.7994995,5346,-0.698671694,0.667327958,4.75E-05,230262.5272,3197250.081
8116,17335,26.0883007,5451,-0.781169372,0.808465386,3.64E-05,231262.5272,3197250.081
8117,17336,28.2700996,5448,-0.675983848,0.804432888,3.67E-05,232262.5272,3197250.081
8118,17337,27.8239002,5362,-0.697495326,0.688834613,4.56E-05,233262.5272,3197250.081
8119,17338,54.3841019,5466,0.58298416,0.828627875,3.50E-05,234262.5272,3197250.081
8120,17341,46.6445007,5966,0.209854442,1.500710865,7.19E-06,237262.5272,3197250.081
8121,17342,33.5049019,5873,-0.423611632,1.375703429,1.00E-05,238262.5272,3197250.081
8122,17343,24.5345993,5775,-0.856074028,1.243975163,1.40E-05,239262.5272,3197250.081
8123,17346,40.7010002,5866,-0.076684438,1.366294267,1.03E-05,242262.5272,3197250.081
8124,17347,46.8669014,5956,0.220576482,1.487269206,7.45E-06,243262.5272,3197250.081
8125,17352,33.7873001,5787,-0.409997086,1.260105155,1.34E-05,248262.5272,3197250.081
8126,17353,36.5966988,6004,-0.274554688,1.551789173,6.24E-06,249262.5272,3197250.081
8127,17354,45.1693001,5797,0.138734346,1.273546815,1.30E-05,250262.5272,3197250.081
8128,17355,47.0924988,5843,0.231452636,1.33537845,1.11E-05,251262.5272,3197250.081
8129,17356,34.9138985,5596,-0.355683261,1.003369453,2.44E-05,252262.5272,3197250.081
8130,17357,21.1973991,5313,-1.016961978,0.62297048,5.13E-05,253262.5272,3197250.081
8131,17358,26.2234001,5322,-0.774656168,0.635067974,5.02E-05,254262.5272,3197250.081
8132,17359,34.4863014,5540,-0.376297913,0.928096158,2.86E-05,255262.5272,3197250.081
8133,17360,37.0724983,5623,-0.251616176,1.039661934,2.25E-05,256262.5272,3197250.081
8134,17361,38.0573997,5874,-0.204133629,1.377047595,9.99E-06,257262.5272,3197250.081
8135,17364,47.9119987,5795,0.270961101,1.270858483,1.31E-05,260262.5272,3197250.081
8136,17365,42.9989014,5403,0.034098431,0.743945419,4.12E-05,261262.5272,3197250.081
8137,17366,38.0149994,5275,-0.206177767,0.571892173,5.60E-05,262262.5272,3197250.081
8138,17367,32.7080002,4947,-0.462030628,0.131005732,0.000105444,263262.5272,3197250.081
8139,17368,29.7924004,4727,-0.60259303,-0.164710784,0.000142452,264262.5272,3197250.081
8140,17369,32.6039009,4762,-0.467049303,-0.117664975,0.000136698,265262.5272,3197250.081
8141,17370,36.5457001,5033,-0.277013359,0.246604006,9.13E-05,266262.5272,3197250.081
8142,17371,41.7268982,5244,-0.027225426,0.530223028,6.00E-05,267262.5272,3197250.081
8143,17372,43.1590004,5270,0.041816877,0.565171343,5.67E-05,268262.5272,3197250.081
8144,17373,32.9317017,5752,-0.451245876,1.213059346,1.51E-05,269262.5272,3197250.081
8145,17374,25.9489002,5570,-0.787889934,0.968421137,2.63E-05,270262.5272,3197250.081
8146,17375,28.7483997,5518,-0.652924781,0.898524506,3.04E-05,271262.5272,3197250.081
8147,17376,30.9591999,5335,-0.546341091,0.652542132,4.87E-05,272262.5272,3197250.081
8148,17377,37.0943985,5475,-0.250560358,0.840725369,3.42E-05,273262.5272,3197250.081
8149,17378,34.0847015,5659,-0.395659228,1.08805191,2.02E-05,274262.5272,3197250.081
8150,17379,34.3889008,5527,-0.380993641,0.910622,2.97E-05,275262.5272,3197250.081
8151,17380,32.5489006,5312,-0.469700893,0.621626314,5.14E-05,276262.5272,3197250.081
8152,17381,26.3855,5140,-0.766841258,0.390429766,7.46E-05,277262.5272,3197250.081
8153,17382,23.7275009,5466,-0.894984611,0.828627875,3.50E-05,278262.5272,3197250.081
8154,17383,23.4452991,5415,-0.908589689,0.76007541,4.00E-05,279262.5272,3197250.081
8155,17384,21.5305004,5418,-1.000903012,0.764107908,3.97E-05,280262.5272,3197250.081
8156,17385,25.1298008,5448,-0.827379091,0.804432888,3.67E-05,281262.5272,3197250.081
8157,17386,27.6194992,5257,-0.707349591,0.547697186,5.83E-05,282262.5272,3197250.081
8158,17387,25.6382999,5294,-0.802864117,0.597431327,5.36E-05,283262.5272,3197250.081
8159,17388,22.9407997,5492,-0.932911837,0.863576191,3.27E-05,284262.5272,3197250.081
8160,17389,24.3307991,5623,-0.865899329,1.039661934,2.25E-05,285262.5272,3197250.081
8161,17390,27.9396,5622,-0.691917385,1.038317768,2.26E-05,286262.5272,3197250.081
8162,17391,33.2599983,5445,-0.435418547,0.80040039,3.70E-05,287262.5272,3197250.081
8163,17392,36.9043999,5357,-0.259720277,0.682113784,4.62E-05,288262.5272,3197250.081
8164,17393,34.2472,5441,-0.387825101,0.795023726,3.74E-05,289262.5272,3197250.081
8165,17394,34.3992996,5579,-0.38049231,0.980518631,2.56E-05,290262.5272,3197250.081
8166,17395,35.1972008,5318,-0.342025127,0.62969131,5.07E-05,291262.5272,3197250.081
8167,17396,32.9603996,5151,-0.449862338,0.405215592,7.30E-05,292262.5272,3197250.081
8168,17397,34.4533005,5502,-0.377888902,0.877017851,3.18E-05,293262.5272,3197250.081
8169,17398,30.8141003,5678,-0.55333641,1.113591063,1.90E-05,294262.5272,3197250.081
8170,17399,30.3281002,5535,-0.576766697,0.921375328,2.90E-05,295262.5272,3197250.081
8171,17400,27.3432007,5316,-0.720670069,0.627002978,5.10E-05,296262.5272,3197250.081
8172,17401,26.9542999,5135,-0.739419154,0.383708936,7.54E-05,297262.5272,3197250.081
8173,17402,19.7546997,5397,-1.086515176,0.735880423,4.19E-05,298262.5272,3197250.081
8174,17403,17.3861008,5302,-1.200706414,0.608184655,5.27E-05,299262.5272,3197250.081
8175,17404,15.0356998,5318,-1.314020322,0.62969131,5.07E-05,300262.5272,3197250.081
8176,17405,13.3086996,5335,-1.397279793,0.652542132,4.87E-05,301262.5272,3197250.081
8177,17406,14.7275,5236,-1.328878776,0.5194697,6.11E-05,302262.5272,3197250.081
8178,17407,15.4706001,5268,-1.29305358,0.562483011,5.69E-05,303262.5272,3197250.081
8179,17408,16.6399994,5306,-1.236676304,0.613561319,5.22E-05,304262.5272,3197250.081
8180,17409,14.3507004,5407,-1.347044457,0.749322083,4.08E-05,305262.5272,3197250.081
8181,17410,14.3120003,5423,-1.348910207,0.770828738,3.92E-05,306262.5272,3197250.081
8182,17411,17.9512005,5429,-1.173462699,0.778893734,3.86E-05,307262.5272,3197250.081
8183,17475,54.6176987,5181,0.594245969,0.445540571,6.87E-05,150262.5272,3198250.081
8184,17476,47.5284004,5400,0.252467652,0.739912921,4.15E-05,151262.5272,3198250.081
8185,17477,47.7874985,5644,0.26495889,1.06788942,2.11E-05,152262.5272,3198250.081
8186,17478,40.4454994,5565,-0.089002249,0.961700307,2.67E-05,153262.5272,3198250.081
8187,17479,38.9124985,5340,-0.162908924,0.659262962,4.81E-05,154262.5272,3198250.081
8188,17480,35.5503006,5349,-0.325002024,0.671360456,4.71E-05,155262.5272,3198250.081
8189,17481,32.7935982,5356,-0.457903909,0.680769618,4.63E-05,156262.5272,3198250.081
8190,17482,34.0709991,5551,-0.396319827,0.942881984,2.77E-05,157262.5272,3198250.081
8191,17483,39.9021988,5811,-0.11519502,1.292365138,1.24E-05,158262.5272,3198250.081
8192,17485,33.5489998,5845,-0.421485652,1.338066782,1.10E-05,160262.5272,3198250.081
8193,17486,39.8498993,5967,-0.117716402,1.502055031,7.16E-06,161262.5272,3198250.081
8194,17489,48.8334999,5647,0.315387096,1.071921918,2.09E-05,164262.5272,3198250.081
8195,17490,50.3022995,5473,0.386198597,0.838037037,3.44E-05,165262.5272,3198250.081
8196,17491,52.1978989,5082,0.477586312,0.312468139,8.35E-05,166262.5272,3198250.081
8197,17492,53.4830017,4867,0.539541707,0.023472453,0.00011899,167262.5272,3198250.081
8198,17493,50.1132011,5371,0.377082077,0.700932107,4.46E-05,168262.5272,3198250.081
8199,17494,48.5638008,5816,0.302384779,1.299085968,1.22E-05,169262.5272,3198250.081
8200,17495,56.9819984,5857,0.70822994,1.354196774,1.06E-05,170262.5272,3198250.081
8201,17496,58.6203003,5724,0.787213224,1.175422698,1.65E-05,171262.5272,3198250.081
8202,17497,57.8232994,5483,0.748789446,0.851478697,3.35E-05,172262.5272,3198250.081
8203,17498,59.8981018,5503,0.84881662,0.878362017,3.17E-05,173262.5272,3198250.081
8204,17499,58.0555992,5310,0.759988726,0.618937983,5.17E-05,174262.5272,3198250.081
8205,17500,62.2265015,5318,0.961069836,0.62969131,5.07E-05,175262.5272,3198250.081
8206,17501,55.6375008,5050,0.643411095,0.269454828,8.85E-05,176262.5272,3198250.081
8207,17502,51.1916008,4921,0.42907222,0.096057416,0.000109826,177262.5272,3198250.081
8208,17503,47.9785995,4855,0.274171956,0.007342462,0.00012103,178262.5272,3198250.081
8209,17504,43.3432007,4840,0.050697258,-0.012820028,0.000123578,179262.5272,3198250.081
8210,17505,40.290699,4622,-0.096465247,-0.305848212,0.000158799,180262.5272,3198250.081
8211,17506,44.6119995,4633,0.111866629,-0.291062386,0.000157169,181262.5272,3198250.081
8212,17507,47.7583008,4298,0.263551255,-0.741357989,0.000192586,182262.5272,3198250.081
8213,17508,40.5149002,3815,-0.085656405,-1.390590158,0.000172262,183262.5272,3198250.081
8214,17509,33.7453003,3710,-0.412021915,-1.531727585,0.000157836,184262.5272,3198250.081
8215,17510,33.3721008,3367,-0.430014034,-1.992776517,0.000101344,185262.5272,3198250.081
8216,17511,28.3750992,3065,-0.670921769,-2.398714643,5.62E-05,186262.5272,3198250.081
8217,17512,27.3139992,2867,-0.722077886,-2.664859507,3.45E-05,187262.5272,3198250.081
8218,17513,24.5729008,3060,-0.854227495,-2.405435472,5.56E-05,188262.5272,3198250.081
8219,17514,26.7479,3180,-0.749369788,-2.244135555,7.19E-05,189262.5272,3198250.081
8220,17515,35.9267006,3416,-0.306855608,-1.926912384,0.00010957,190262.5272,3198250.081
8221,17516,41.1391983,3765,-0.055558707,-1.457798457,0.000165701,191262.5272,3198250.081
8222,17517,40.5471001,3663,-0.084104033,-1.594903387,0.000150671,192262.5272,3198250.081
8223,17518,38.1097984,3772,-0.201607464,-1.448389295,0.000166656,193262.5272,3198250.081
8224,17519,31.9258003,4196,-0.499740844,-0.878462919,0.000195739,194262.5272,3198250.081
8225,17520,26.4705009,4251,-0.762743325,-0.80453379,0.000194547,195262.5272,3198250.081
8226,17521,24.9440994,4311,-0.836331841,-0.723883831,0.000191894,196262.5272,3198250.081
8227,17522,31.2052994,4532,-0.534476522,-0.42682315,0.000171193,197262.5272,3198250.081
8228,17523,38.5722008,5005,-0.179314832,0.208967359,9.58E-05,198262.5272,3198250.081
8229,17524,44.9361992,4932,0.127496445,0.110843242,0.000107968,199262.5272,3198250.081
8230,17525,44.1831017,4527,0.091189269,-0.43354398,0.000171825,200262.5272,3198250.081
8231,17526,39.6133003,4314,-0.129122949,-0.719851334,0.000191725,201262.5272,3198250.081
8232,17527,40.3046989,4687,-0.095790305,-0.218477423,0.000148867,202262.5272,3198250.081
8233,17528,41.1006012,4941,-0.057419491,0.122940736,0.000106453,203262.5272,3198250.081
8234,17529,46.9669991,4780,0.225402238,-0.093469987,0.0001337,204262.5272,3198250.081
8235,17530,56.6939011,5455,0.694340637,0.81384205,3.60E-05,205262.5272,3198250.081
8236,17531,53.6851006,5325,0.549284987,0.639100472,4.99E-05,206262.5272,3198250.081
8237,17532,48.5354004,4881,0.301015583,0.042290777,0.00011661,207262.5272,3198250.081
8238,17533,43.7919998,4512,0.072334068,-0.45370647,0.000173684,208262.5272,3198250.081
8239,17534,45.9061012,4860,0.174255864,0.014063292,0.00012018,209262.5272,3198250.081
8240,17535,40.605999,5065,-0.08126449,0.289617317,8.61E-05,210262.5272,3198250.081
8241,17536,40.3423004,5244,-0.09397752,0.530223028,6.00E-05,211262.5272,3198250.081
8242,17537,40.2372017,5343,-0.099044376,0.66329546,4.78E-05,212262.5272,3198250.081
8243,17538,42.6539001,5530,0.01746576,0.914654498,2.94E-05,213262.5272,3198250.081
8244,17539,44.3618011,5662,0.099804449,1.092084407,2.00E-05,214262.5272,3198250.081
8245,17542,45.1245003,5768,0.136574527,1.234566001,1.43E-05,217262.5272,3198250.081
8246,17545,57.2700005,5860,0.722114653,1.358229272,1.05E-05,220262.5272,3198250.081
8247,17550,38.0984001,5681,-0.202156981,1.117623561,1.89E-05,225262.5272,3198250.081
8248,17551,33.2949982,5627,-0.433731186,1.045038598,2.22E-05,226262.5272,3198250.081
8249,17552,29.7180004,5504,-0.606179888,0.879706183,3.16E-05,227262.5272,3198250.081
8250,17553,38.0598984,5472,-0.204013165,0.836692871,3.45E-05,228262.5272,3198250.081
8251,17554,46.735199,5486,0.214227049,0.855511195,3.32E-05,229262.5272,3198250.081
8252,17555,48.2290001,5592,0.286243884,0.997992789,2.47E-05,230262.5272,3198250.081
8253,17556,48.4448013,5552,0.296647759,0.94422615,2.77E-05,231262.5272,3198250.081
8254,17557,53.0113983,5801,0.516805491,1.278923479,1.28E-05,232262.5272,3198250.081
8255,17558,55.2000999,5474,0.622323797,0.839381203,3.43E-05,233262.5272,3198250.081
8256,17559,60.9281006,5960,0.898473334,1.49264587,7.35E-06,234262.5272,3198250.081
8257,17564,25.8194008,5726,-0.794133159,1.17811103,1.64E-05,239262.5272,3198250.081
8258,17565,29.0872993,5681,-0.636586276,1.117623561,1.89E-05,240262.5272,3198250.081
8259,17566,36.5312996,5715,-0.277707613,1.163325204,1.70E-05,241262.5272,3198250.081
8260,17567,34.1152,5727,-0.394188881,1.179455196,1.63E-05,242262.5272,3198250.081
8261,17573,34.5606003,5919,-0.372715929,1.437535064,8.52E-06,248262.5272,3198250.081
8262,17574,42.6058998,5617,0.015151644,1.031596938,2.29E-05,249262.5272,3198250.081
8263,17575,50.4384003,5421,0.392760079,0.768140406,3.94E-05,250262.5272,3198250.081
8264,17576,48.1299019,5554,0.281466314,0.946914482,2.75E-05,251262.5272,3198250.081
8265,17577,31.6917992,5351,-0.511022144,0.674048788,4.69E-05,252262.5272,3198250.081
8266,17578,20.8444004,5370,-1.033980207,0.699587941,4.48E-05,253262.5272,3198250.081
8267,17579,30.0195999,5318,-0.591639638,0.62969131,5.07E-05,254262.5272,3198250.081
8268,17580,39.8600998,5807,-0.117224632,1.286988475,1.26E-05,255262.5272,3198250.081
8269,17581,44.0388985,5974,0.084237167,1.511464193,6.98E-06,256262.5272,3198250.081
8270,17584,40.3161011,5880,-0.0952406,1.385112591,9.79E-06,259262.5272,3198250.081
8271,17585,47.8804016,5812,0.269437791,1.293709304,1.24E-05,260262.5272,3198250.081
8272,17586,44.486599,5588,0.105821013,0.992616125,2.49E-05,261262.5272,3198250.081
8273,17587,42.8172989,5239,0.025343291,0.523502198,6.07E-05,262262.5272,3198250.081
8274,17588,39.7285995,5054,-0.123564321,0.274831492,8.79E-05,263262.5272,3198250.081
8275,17589,36.8507004,4811,-0.262309155,-0.051800841,0.000128489,264262.5272,3198250.081
8276,17590,37.5192986,4992,-0.230075729,0.191493201,9.79E-05,265262.5272,3198250.081
8277,17591,41.3027992,5400,-0.047671433,0.739912921,4.15E-05,266262.5272,3198250.081
8278,17592,46.0948982,5685,0.183357854,1.123000225,1.86E-05,267262.5272,3198250.081
8279,17593,40.2854004,5562,-0.096720695,0.957667809,2.69E-05,268262.5272,3198250.081
8280,17594,29.4347,5531,-0.61983793,0.915998664,2.93E-05,269262.5272,3198250.081
8281,17595,23.1968002,5420,-0.920569935,0.76679624,3.95E-05,270262.5272,3198250.081
8282,17596,22.4020996,5367,-0.958882815,0.695555443,4.51E-05,271262.5272,3198250.081
8283,17597,24.7528992,5372,-0.84554969,0.702276273,4.45E-05,272262.5272,3198250.081
8284,17598,33.8037987,5342,-0.409201681,0.661951294,4.79E-05,273262.5272,3198250.081
8285,17599,34.452301,5489,-0.377937088,0.859543693,3.29E-05,274262.5272,3198250.081
8286,17600,28.5618992,5664,-0.661916056,1.094772739,1.99E-05,275262.5272,3198250.081
8287,17601,32.0331001,5423,-0.494567871,0.770828738,3.92E-05,276262.5272,3198250.081
8288,17602,28.1667004,5146,-0.680968771,0.398494762,7.38E-05,277262.5272,3198250.081
8289,17603,24.9762993,5399,-0.834779469,0.738568755,4.16E-05,278262.5272,3198250.081
8290,17604,22.4974003,5360,-0.954288325,0.686146282,4.59E-05,279262.5272,3198250.081
8291,17605,20.6292,5299,-1.044355117,0.604152157,5.30E-05,280262.5272,3198250.081
8292,17606,20.9223995,5388,-1.030219834,0.723782929,4.28E-05,281262.5272,3198250.081
8293,17607,21.4099007,5227,-1.006717178,0.507372206,6.23E-05,282262.5272,3198250.081
8294,17608,19.6546001,5380,-1.091341024,0.713029601,4.37E-05,283262.5272,3198250.081
8295,17609,20.2900009,5468,-1.06070806,0.831316207,3.48E-05,284262.5272,3198250.081
8296,17610,31.3253994,5386,-0.528686446,0.721094597,4.30E-05,285262.5272,3198250.081
8297,17611,33.7891998,5604,-0.4099055,1.014122781,2.38E-05,286262.5272,3198250.081
8298,17612,35.3174019,5693,-0.336230177,1.133753553,1.82E-05,287262.5272,3198250.081
8299,17613,38.5605011,5696,-0.17987888,1.137786051,1.80E-05,288262.5272,3198250.081
8300,17614,36.9436989,5773,-0.257825654,1.241286831,1.41E-05,289262.5272,3198250.081
8301,17615,32.7131996,5727,-0.461779963,1.179455196,1.63E-05,290262.5272,3198250.081
8302,17616,33.5587997,5401,-0.421013195,0.741257087,4.14E-05,291262.5272,3198250.081
8303,17617,28.1240005,5101,-0.683027353,0.338007293,8.05E-05,292262.5272,3198250.081
8304,17618,26.2660999,5164,-0.772597591,0.422689749,7.11E-05,293262.5272,3198250.081
8305,17619,30.0354004,5243,-0.590877888,0.528878862,6.02E-05,294262.5272,3198250.081
8306,17620,33.8539009,5149,-0.406786231,0.40252726,7.33E-05,295262.5272,3198250.081
8307,17621,24.7887993,5273,-0.84381893,0.569203841,5.63E-05,296262.5272,3198250.081
8308,17622,20.7042999,5263,-1.040734516,0.555762181,5.76E-05,297262.5272,3198250.081
8309,17623,19.4510994,5175,-1.101151886,0.437475575,6.95E-05,298262.5272,3198250.081
8310,17624,19.5928001,5205,-1.09432043,0.477800555,6.53E-05,299262.5272,3198250.081
8311,17625,17.2661991,5315,-1.20648693,0.625658812,5.11E-05,300262.5272,3198250.081
8312,17626,13.2004995,5343,-1.402496169,0.66329546,4.78E-05,301262.5272,3198250.081
8313,17627,13.9308996,5368,-1.367283246,0.696899609,4.50E-05,302262.5272,3198250.081
8314,17696,51.4651985,4872,0.442262491,0.030193283,0.00011814,150262.5272,3199250.081
8315,17697,43.3512001,5203,0.051082912,0.475112223,6.56E-05,151262.5272,3199250.081
8316,17698,37.5059013,5315,-0.230721619,0.625658812,5.11E-05,152262.5272,3199250.081
8317,17699,32.9676018,5235,-0.449515116,0.518125534,6.12E-05,153262.5272,3199250.081
8318,17700,31.5261993,5451,-0.519005791,0.808465386,3.64E-05,154262.5272,3199250.081
8319,17701,35.953701,5463,-0.305553906,0.824595377,3.53E-05,155262.5272,3199250.081
8320,17702,36.2271004,5475,-0.292373196,0.840725369,3.42E-05,156262.5272,3199250.081
8321,17703,40.8204994,5890,-0.070923327,1.398554251,9.45E-06,157262.5272,3199250.081
