#PolyID,X,Y,Usage ,/,Topography,Habitats,Altitude
60,171234.576,3202117.255,-,/,-,-,-
60,171285.5381,3202089.59,-,/,-,-,-
60,171352.6306,3202122.471,-,/,-,-,-
60,171408.6633,3202151.016,-,/,-,-,-
60,171414.7364,3202222.323,-,/,-,-,-
60,171412.1962,3202272.275,-,/,-,-,-
60,171431.1153,3202324.993,-,/,-,-,-
60,171442.2644,3202352.909,-,/,-,-,-
60,171454.4592,3202372.99,-,/,-,-,-
60,171473.8697,3202406.623,-,/,-,-,-
60,171473.8697,3202406.623,-,/,-,-,-
60,171473.8697,3202406.623,-,/,-,-,-
60,171473.9159,3202406.72,-,/,-,-,-
60,171475.6756,3202420.443,-,/,-,-,-
61,179530.5836,3199279.739,3488.71,/,Livestock_trail_Open,Scrubland,4380
61,179567.3026,3199305.919,-,/,-,-,-
61,179629.9767,3199353.926,-,/,-,-,-
61,179650.327,3199347.065,-,/,-,-,-
61,179661.3159,3199306.978,-,/,-,-,-
61,179728.5226,3199254.449,-,/,-,-,-
61,179775.0859,3199237.495,-,/,-,-,-
61,179822.8804,3199263.797,-,/,-,-,-
61,179861.7025,3199304.011,-,/,-,-,-
61,179967.3728,3199366.252,-,/,-,-,-
61,180036.5288,3199377.898,-,/,-,-,-
61,180082.3448,3199359.98,-,/,-,-,-
61,180266.7616,3199381.433,-,/,-,-,-
61,180346.6026,3199391.679,-,/,-,-,-
61,180408.6182,3199386.42,-,/,-,-,-
61,180468.027,3199294.869,-,/,-,-,-
61,180470.8676,3199261.993,-,/,-,-,-
61,180495.4574,3199217.755,-,/,-,-,-
61,180537.2125,3199157.433,-,/,-,-,-
61,180549.4473,3199134.167,-,/,-,-,-
61,180614.2772,3199089.681,-,/,-,-,-
61,180680.4078,3199001.285,-,/,-,-,-
61,180713.1217,3198975.175,-,/,-,-,-
61,180756.6892,3198989.588,-,/,-,-,-
61,180830.5983,3199023.023,-,/,-,-,-
61,180876.0742,3199002.197,-,/,-,-,-
61,180912.7489,3198988.767,-,/,-,-,-
61,180952.4277,3199042.941,-,/,-,-,-
61,181036.3996,3199043.238,-,/,-,-,-
61,181099.7362,3199036.839,-,/,-,-,-
61,181165.7263,3199015.635,-,/,-,-,-
61,181202.9165,3198997.736,-,/,-,-,-
61,181226.3341,3198964.312,-,/,-,-,-
61,181244.9772,3198938.544,-,/,-,-,-
61,181267.3272,3198923.102,-,/,-,-,-
61,181304.9126,3198961.094,-,/,-,-,-
61,181330.3693,3198954.7,-,/,-,-,-
61,181353.2295,3198950.042,-,/,-,-,-
61,181409.8838,3198907.322,-,/,-,-,-
61,181462.5573,3198914.13,-,/,-,-,-
61,181558.325,3198927.731,-,/,-,-,-
61,181631.9051,3198941.889,-,/,-,-,-
61,181716.636,3198983.719,-,/,-,-,-
61,181820.2169,3199035.541,-,/,-,-,-
61,181880.5228,3199057.943,-,/,-,-,-
61,181917.6268,3199079.729,-,/,-,-,-
61,182028.3419,3199124.613,-,/,-,-,-
61,182105.2005,3199157.444,-,/,-,-,-
61,182169.5896,3199183.698,-,/,-,-,-
61,182252.3836,3199202.871,-,/,-,-,-
61,182314.365,3199228.522,-,/,-,-,-
61,182382.5302,3199245.056,-,/,-,-,-
61,182432.3553,3199252.877,-,/,-,-,-
62,182598.2297,3197053.863,3515.66,/,Livestock_trail_Cliff,Grassland_Scrubland,3911
62,182472.2892,3198841.926,-,/,-,-,-
62,182450.48,3198767.733,-,/,-,-,-
62,182445.9558,3198733.87,-,/,-,-,-
62,182445.2166,3198695.634,-,/,-,-,-
62,182453.8409,3198658.806,-,/,-,-,-
62,182475.1011,3198607.492,-,/,-,-,-
62,182502.6767,3198564.339,-,/,-,-,-
62,182507.8986,3198535.371,-,/,-,-,-
62,182553.1615,3198493.816,-,/,-,-,-
62,182605.8145,3198457.221,-,/,-,-,-
62,182668.7557,3198355.476,-,/,-,-,-
62,182711.3691,3198292.211,-,/,-,-,-
62,182729.2014,3198220.632,-,/,-,-,-
62,182732.3285,3198162.134,-,/,-,-,-
62,182749.1333,3198076.064,-,/,-,-,-
62,182718.574,3197970.579,-,/,-,-,-
62,182722.2831,3197912.103,-,/,-,-,-
62,182708.3236,3197838.699,-,/,-,-,-
62,182732.127,3197718.822,-,/,-,-,-
62,182737.3699,3197664.312,-,/,-,-,-
62,182730.758,3197548.348,-,/,-,-,-
62,182731.822,3197482.373,-,/,-,-,-
62,182710.6135,3197394.843,-,/,-,-,-
62,182694.0303,3197334.449,-,/,-,-,-
62,182671.6089,3197280.615,-,/,-,-,-
62,182639.3835,3197151.179,-,/,-,-,-
62,182611.2985,3197074.479,-,/,-,-,-
62,182596.1192,3197033.942,-,/,-,-,-
62,182568.7009,3197012.882,-,/,-,-,-
62,182522.646,3196996.883,-,/,-,-,-
62,182473.6997,3196999.045,-,/,-,-,-
62,182437.412,3196984.499,-,/,-,-,-
62,182457.4796,3196963.569,-,/,-,-,-
62,182488.3095,3196937.376,-,/,-,-,-
62,182490.6817,3196880.908,-,/,-,-,-
62,182511.3308,3196832.226,-,/,-,-,-
62,182533.1644,3196769.41,-,/,-,-,-
62,182565.1795,3196683.434,-,/,-,-,-
62,182579.0131,3196598.506,-,/,-,-,-
62,182575.2323,3196527.26,-,/,-,-,-
62,182554.5928,3196461.433,-,/,-,-,-
62,182541.4485,3196429.171,-,/,-,-,-
62,182528.7499,3196368.023,-,/,-,-,-
62,182527.7825,3196282.626,-,/,-,-,-
62,182515.2393,3196196.441,-,/,-,-,-
62,182495.9213,3196152.836,-,/,-,-,-
62,182513.019,3196035.831,-,/,-,-,-
62,182511.6742,3195981.148,-,/,-,-,-
62,182522.7312,3195870.485,-,/,-,-,-
62,182490.1277,3195797.23,-,/,-,-,-
62,182457.9366,3195739.915,-,/,-,-,-
63,185829.284,3185158.389,2297.69,/,Livestock_trail_Open,Scrubland,3641
63,185794.679,3185131.069,-,/,-,-,-
63,185755.5108,3185113.527,-,/,-,-,-
63,185699.1393,3185092.367,-,/,-,-,-
63,185671.5629,3185105.223,-,/,-,-,-
63,185630.687,3185157.557,-,/,-,-,-
63,185598.0928,3185173.367,-,/,-,-,-
63,185495.452,3185245.985,-,/,-,-,-
63,185416.5138,3185282.229,-,/,-,-,-
63,185345.2155,3185283.397,-,/,-,-,-
63,185290.3488,3185268.179,-,/,-,-,-
63,185245.5595,3185309.702,-,/,-,-,-
63,185219.773,3185374.669,-,/,-,-,-
63,185184.1846,3185419.376,-,/,-,-,-
63,185136.5121,3185532.595,-,/,-,-,-
63,185118.0608,3185592.676,-,/,-,-,-
63,185080.305,3185654.741,-,/,-,-,-
63,185090.549,3185705.805,-,/,-,-,-
63,185129.9069,3185769.369,-,/,-,-,-
63,185150.7331,3185823.829,-,/,-,-,-
63,185113.8485,3185846.351,-,/,-,-,-
63,185052.2301,3185854.383,-,/,-,-,-
63,184980.8598,3185839.484,-,/,-,-,-
63,184933.6061,3185859.219,-,/,-,-,-
63,184902.0893,3185854.521,-,/,-,-,-
63,184899.3678,3185829.427,-,/,-,-,-
63,184951.0766,3185780.255,-,/,-,-,-
63,184910.561,3185764.389,-,/,-,-,-
63,184825.5543,3185753.497,-,/,-,-,-
63,184782.8101,3185721.964,-,/,-,-,-
63,184735.6037,3185714.158,-,/,-,-,-
63,184708.8151,3185703.715,-,/,-,-,-
63,184668.9215,3185670.031,-,/,-,-,-
63,184644.1858,3185642.837,-,/,-,-,-
63,184614.5051,3185623.99,-,/,-,-,-
63,184581.8372,3185634.28,-,/,-,-,-
63,184545.081,3185625.307,-,/,-,-,-
63,184557.7159,3185591.388,-,/,-,-,-
63,184578.7031,3185559,-,/,-,-,-
63,184575.2524,3185540.278,-,/,-,-,-
63,184523.5791,3185540.955,-,/,-,-,-
63,184510.8957,3185532.65,-,/,-,-,-
64,184896.7515,3185959.94,2374.37,/,Livestock_trail_Open,Scrubland,3986
64,184911.7235,3185955.891,-,/,-,-,-
64,184935.1721,3185970.731,-,/,-,-,-
64,184963.1548,3185989.876,-,/,-,-,-
64,184992.0992,3185997.648,-,/,-,-,-
64,185020.6929,3185971.332,-,/,-,-,-
64,185086.9415,3185998.676,-,/,-,-,-
64,185138.3375,3186009.02,-,/,-,-,-
64,185188.8225,3186016.599,-,/,-,-,-
64,185266.4611,3186033.32,-,/,-,-,-
64,185315.2733,3186029.077,-,/,-,-,-
64,185356.0683,3186038.072,-,/,-,-,-
64,185420.9679,3186035.328,-,/,-,-,-
64,185511.0593,3186024.983,-,/,-,-,-
64,185567.1156,3186005.273,-,/,-,-,-
64,185624.4382,3186053.843,-,/,-,-,-
64,185665.7866,3186048.781,-,/,-,-,-
64,185695.3848,3186007.754,-,/,-,-,-
64,185732.8999,3185995.801,-,/,-,-,-
64,185780.5475,3185987.285,-,/,-,-,-
64,185811.4156,3186025.299,-,/,-,-,-
64,185834.2674,3186043.283,-,/,-,-,-
64,185896.8872,3186088.569,-,/,-,-,-
64,185950.7452,3186095.873,-,/,-,-,-
64,185983.4986,3186115.142,-,/,-,-,-
64,186046.7838,3186138.506,-,/,-,-,-
64,186101.982,3186156.49,-,/,-,-,-
64,186177.7319,3186181.982,-,/,-,-,-
64,186240.2846,3186208.297,-,/,-,-,-
64,186311.5327,3186234.935,-,/,-,-,-
64,186351.7313,3186283.822,-,/,-,-,-
64,186397.6567,3186295.938,-,/,-,-,-
64,186420.1413,3186260.314,-,/,-,-,-
64,186462.5631,3186277.742,-,/,-,-,-
64,186487.0615,3186295.152,-,/,-,-,-
64,186499.2749,3186311.638,-,/,-,-,-
64,186519.6341,3186330.852,-,/,-,-,-
64,186548.375,3186344.837,-,/,-,-,-
64,186568.4893,3186349.251,-,/,-,-,-
64,186578.8779,3186358.216,-,/,-,-,-
64,186598.1533,3186373.721,-,/,-,-,-
64,186675.0034,3186368.718,-,/,-,-,-
64,186744.6045,3186351.094,-,/,-,-,-
64,186766.0982,3186333.391,-,/,-,-,-
64,186826.2642,3186303.206,-,/,-,-,-
64,186921.3422,3186275.159,-,/,-,-,-
64,186946.6033,3186260.089,-,/,-,-,-
65,184791.8407,3186590.698,1679.2,/,Livestock_trail_Open,Scrubland,4078
65,184845.9119,3186587.37,-,/,-,-,-
65,184893.8604,3186583.957,-,/,-,-,-
65,184948.5211,3186573.97,-,/,-,-,-
65,185030.3642,3186576.317,-,/,-,-,-
65,185134.3899,3186542.942,-,/,-,-,-
65,185252.6062,3186553.568,-,/,-,-,-
65,185351.0304,3186548.148,-,/,-,-,-
65,185433.2277,3186533.932,-,/,-,-,-
65,185523.6615,3186519.726,-,/,-,-,-
65,185588.5753,3186482.197,-,/,-,-,-
65,185646.1224,3186464.363,-,/,-,-,-
65,185690.9611,3186432.68,-,/,-,-,-
65,185707.7765,3186401.448,-,/,-,-,-
65,185735.3536,3186380.259,-,/,-,-,-
65,185803.2955,3186374.942,-,/,-,-,-
65,185844.3136,3186371.646,-,/,-,-,-
65,185877.8559,3186367.381,-,/,-,-,-
65,185937.8997,3186359.712,-,/,-,-,-
65,185992.4117,3186343.859,-,/,-,-,-
65,186046.5842,3186354.243,-,/,-,-,-
65,186092.6896,3186369.376,-,/,-,-,-
65,186143.6513,3186377.104,-,/,-,-,-
65,186213.9477,3186434.664,-,/,-,-,-
65,186239.0966,3186437.324,-,/,-,-,-
65,186274.7788,3186457.063,-,/,-,-,-
65,186282.2945,3186483.181,-,/,-,-,-
65,186318.0164,3186521.391,-,/,-,-,-
66,187095.5158,3186217.739,1179.99,/,Livestock_trail_Cliff,Scrubland,4268
66,187137.345,3186187.352,-,/,-,-,-
66,187158.0084,3186154.615,-,/,-,-,-
66,187177.1599,3186145.765,-,/,-,-,-
66,187211.7628,3186117.564,-,/,-,-,-
66,187228.3201,3186137.756,-,/,-,-,-
66,187247.8981,3186138.959,-,/,-,-,-
66,187295.0479,3186103.444,-,/,-,-,-
66,187348.2331,3186089.67,-,/,-,-,-
66,187381.7862,3186042.543,-,/,-,-,-
66,187410.9415,3185966.59,-,/,-,-,-
66,187467.7371,3185883.206,-,/,-,-,-
66,187487.5107,3185849.936,-,/,-,-,-
66,187536.865,3185793.188,-,/,-,-,-
66,187579.0046,3185728.073,-,/,-,-,-
66,187606.2129,3185711.893,-,/,-,-,-
66,187669.4621,3185574.598,-,/,-,-,-
66,187670.2203,3185506.776,-,/,-,-,-
66,187666.4663,3185464.084,-,/,-,-,-
66,187698.009,3185438.692,-,/,-,-,-
66,187710.9848,3185372.002,-,/,-,-,-
67,187006.4621,3185597.14,1662.3,/,Ridgeline,Scrubland,4055
67,187455.5751,3185327.605,-,/,-,-,-
67,187430.8036,3185359.447,-,/,-,-,-
67,187386.289,3185388.863,-,/,-,-,-
67,187319.2128,3185395.784,-,/,-,-,-
67,187259.7579,3185450.779,-,/,-,-,-
67,187235.9945,3185493.551,-,/,-,-,-
67,187228.2585,3185548.373,-,/,-,-,-
67,187230.8713,3185589.709,-,/,-,-,-
67,187174.0015,3185594.868,-,/,-,-,-
67,187133.0041,3185599.023,-,/,-,-,-
67,187068.275,3185596.888,-,/,-,-,-
67,187035.0039,3185594.269,-,/,-,-,-
67,186889.904,3185622.389,-,/,-,-,-
67,186770.7782,3185703.763,-,/,-,-,-
67,186732.2021,3185764.254,-,/,-,-,-
67,186721.5473,3185799.177,-,/,-,-,-
67,186696.1694,3185851.574,-,/,-,-,-
67,186648.8094,3185894.472,-,/,-,-,-
67,186602.2171,3185919.037,-,/,-,-,-
67,186529.6122,3185927.488,-,/,-,-,-
67,186487.516,3185928.541,-,/,-,-,-
67,186411.8064,3185940.081,-,/,-,-,-
67,186380.8827,3185941.818,-,/,-,-,-
67,186306.8077,3185948.329,-,/,-,-,-
67,186275.7077,3185917.751,-,/,-,-,-
67,186262.5485,3185918.46,-,/,-,-,-
67,186179.909,3185916.479,-,/,-,-,-
68,185845.1441,3185761.23,1818.67,/,Livestock_trail_Open,Scrubland,3981
68,185913.7212,3185703.793,-,/,-,-,-
68,186028.2944,3185623.964,-,/,-,-,-
68,186074.0041,3185589.172,-,/,-,-,-
68,186157.3529,3185594.565,-,/,-,-,-
68,186238.718,3185559.898,-,/,-,-,-
68,186296.6022,3185555.563,-,/,-,-,-
68,186330.5295,3185556.061,-,/,-,-,-
68,186407.093,3185559.36,-,/,-,-,-
68,186478.4989,3185539.194,-,/,-,-,-
68,186516.5058,3185524.738,-,/,-,-,-
68,186563.6933,3185493.925,-,/,-,-,-
68,186602.2554,3185471.484,-,/,-,-,-
68,186664.2516,3185442.373,-,/,-,-,-
68,186760.1698,3185412.769,-,/,-,-,-
68,186871.4305,3185391.289,-,/,-,-,-
68,186964.3991,3185404.809,-,/,-,-,-
68,187005.4395,3185396.142,-,/,-,-,-
68,187075.2672,3185375.138,-,/,-,-,-
68,187084.8429,3185360.037,-,/,-,-,-
68,187075.4687,3185298.942,-,/,-,-,-
68,187097.9264,3185291.984,-,/,-,-,-
68,187166.6687,3185273.559,-,/,-,-,-
68,187193.9897,3185252.409,-,/,-,-,-
68,187244.9095,3185231.06,-,/,-,-,-
68,187284.9474,3185214.962,-,/,-,-,-
68,187306.6383,3185206.909,-,/,-,-,-
68,187340.4291,3185192.263,-,/,-,-,-
68,187402.5402,3185190.229,-,/,-,-,-
69,187450.7343,3184918.544,1835.84,/,Livestock_trail_Open,Scrubland,3830
69,187398.4378,3184918.946,-,/,-,-,-
69,187361.5418,3184943.72,-,/,-,-,-
69,187329.5092,3184933.58,-,/,-,-,-
69,187316.442,3184899.37,-,/,-,-,-
69,187302.2376,3184839.047,-,/,-,-,-
69,187270.7368,3184812.439,-,/,-,-,-
69,187240.3192,3184823.34,-,/,-,-,-
69,187143.5687,3184815.007,-,/,-,-,-
69,187095.2851,3184810.14,-,/,-,-,-
69,187052.4074,3184783.839,-,/,-,-,-
69,187008.6543,3184828.201,-,/,-,-,-
69,186987.447,3184881.303,-,/,-,-,-
69,186948.0354,3184917.335,-,/,-,-,-
69,186892.8486,3184982.643,-,/,-,-,-
69,186840.4231,3185034.131,-,/,-,-,-
69,186815.0582,3185061.043,-,/,-,-,-
69,186793.4489,3185104.958,-,/,-,-,-
69,186785.7092,3185104.859,-,/,-,-,-
69,186783.2479,3185108.72,-,/,-,-,-
69,186755.7028,3185118.206,-,/,-,-,-
69,186698.5162,3185126.295,-,/,-,-,-
69,186639.6078,3185165.357,-,/,-,-,-
69,186545.7457,3185148.283,-,/,-,-,-
69,186465.5418,3185121.94,-,/,-,-,-
69,186425.0573,3185154.878,-,/,-,-,-
69,186412.0753,3185173.421,-,/,-,-,-
69,186325.4905,3185159.37,-,/,-,-,-
69,186306.5722,3185165.675,-,/,-,-,-
69,186268.9802,3185175.201,-,/,-,-,-
69,186247.9906,3185181.283,-,/,-,-,-
69,186198.1669,3185211.926,-,/,-,-,-
69,186177.9123,3185228.833,-,/,-,-,-
69,186096.2994,3185231.661,-,/,-,-,-
69,186057.7411,3185240.599,-,/,-,-,-
69,186030.4615,3185220.763,-,/,-,-,-
69,185995.9643,3185217.417,-,/,-,-,-
70,187659.3552,3183596.035,2197.78,/,Livestock_trail_Open,Scrubland,4110
70,187701.5291,3183606.162,-,/,-,-,-
70,187784.0251,3183665.6,-,/,-,-,-
70,187868.3874,3183762.043,-,/,-,-,-
70,187927.3611,3183827.966,-,/,-,-,-
70,187960.9694,3183916.369,-,/,-,-,-
70,188015.4567,3183998.418,-,/,-,-,-
70,188021.9664,3184074.938,-,/,-,-,-
70,187986.5936,3184159.415,-,/,-,-,-
70,187969.3162,3184173.188,-,/,-,-,-
70,187932.5142,3184233.039,-,/,-,-,-
70,187886.5936,3184314.695,-,/,-,-,-
70,187854.6694,3184370.882,-,/,-,-,-
70,187825.3483,3184426.094,-,/,-,-,-
70,187913.3202,3184455.021,-,/,-,-,-
70,187945.4598,3184501.479,-,/,-,-,-
70,187970.6223,3184571.683,-,/,-,-,-
70,187993.1691,3184626.286,-,/,-,-,-
70,188060.3205,3184718.485,-,/,-,-,-
70,188076.6653,3184772.594,-,/,-,-,-
70,188040.1531,3184788.52,-,/,-,-,-
70,187975.644,3184824.934,-,/,-,-,-
70,187930.9734,3184820.284,-,/,-,-,-
70,187894.6839,3184817.947,-,/,-,-,-
70,187828.9401,3184832.483,-,/,-,-,-
70,187714.4087,3184924,-,/,-,-,-
70,187647.6599,3184943.81,-,/,-,-,-
70,187604.7759,3184986.704,-,/,-,-,-
70,187578.0175,3185027.909,-,/,-,-,-
71,184653.4863,3185412.255,1425.95,/,Livestock_trail_Open,Scrubland,3498
71,184663.2611,3185455.77,-,/,-,-,-
71,184692.6354,3185508.007,-,/,-,-,-
71,184705.4167,3185567.939,-,/,-,-,-
71,184639.5764,3185551.236,-,/,-,-,-
71,184570.8792,3185499.956,-,/,-,-,-
71,184532.168,3185472.128,-,/,-,-,-
71,184447.6506,3185445.86,-,/,-,-,-
71,184393.1257,3185469.505,-,/,-,-,-
71,184318.9534,3185484.337,-,/,-,-,-
71,184266.7078,3185523.379,-,/,-,-,-
71,184254.534,3185544.991,-,/,-,-,-
71,184256.0145,3185572.621,-,/,-,-,-
71,184215.1837,3185599.504,-,/,-,-,-
71,184179.8201,3185659.564,-,/,-,-,-
71,184150.3671,3185707.902,-,/,-,-,-
71,184077.3999,3185702.492,-,/,-,-,-
71,184037.4352,3185710.266,-,/,-,-,-
71,183968.0663,3185733.192,-,/,-,-,-
71,183906.1643,3185760.649,-,/,-,-,-
71,183848.1923,3185770.784,-,/,-,-,-
71,183767.4057,3185802.988,-,/,-,-,-
72,186229.0966,3186737.024,788.41,/,Ridgeline,Scrubland,4311
72,186263.1639,3186744.213,-,/,-,-,-
72,186293.4563,3186734.355,-,/,-,-,-
72,186323.0977,3186699.485,-,/,-,-,-
72,186335.3138,3186670.267,-,/,-,-,-
72,186346.513,3186647.084,-,/,-,-,-
72,186367.356,3186614.451,-,/,-,-,-
72,186444.8065,3186655.118,-,/,-,-,-
72,186511.6319,3186697.663,-,/,-,-,-
72,186562.4367,3186683.75,-,/,-,-,-
72,186617.915,3186692.154,-,/,-,-,-
72,186693.1188,3186685.673,-,/,-,-,-
72,186782.2021,3186695.267,-,/,-,-,-
72,186819.5679,3186711.568,-,/,-,-,-
72,186842.9365,3186702.335,-,/,-,-,-
72,186882.5507,3186695.351,-,/,-,-,-
72,186896.453,3186692.907,-,/,-,-,-
73,186777.1628,3184116.282,1079.51,/,Ridgeline,Scrubland,4149
73,186831.4474,3184113.791,-,/,-,-,-
73,186961.5865,3184014.477,-,/,-,-,-
73,187089.5923,3183872.872,-,/,-,-,-
73,187124.4645,3183828.714,-,/,-,-,-
73,187203.7385,3183771.716,-,/,-,-,-
73,187299.0923,3183613.209,-,/,-,-,-
73,187347.4473,3183573.671,-,/,-,-,-
73,187451.0435,3183526.047,-,/,-,-,-
73,187587.0552,3183526.858,-,/,-,-,-
74,196688.4237,3191178.954,2213.38,/,Livestock_trail_Open,Grassland_Scrubland,3975
74,196671.0508,3191182.601,-,/,-,-,-
74,196594.965,3191196.3,-,/,-,-,-
74,196548.3858,3191217.635,-,/,-,-,-
74,196506.4352,3191235.557,-,/,-,-,-
74,196427.2984,3191256.276,-,/,-,-,-
74,196380.169,3191258.468,-,/,-,-,-
74,196341.094,3191289.847,-,/,-,-,-
74,196269.6729,3191305.547,-,/,-,-,-
74,196209.7169,3191316.483,-,/,-,-,-
74,196171.6839,3191326.659,-,/,-,-,-
74,196120.5121,3191339.3,-,/,-,-,-
74,196052.841,3191364.929,-,/,-,-,-
74,196009.6976,3191375.118,-,/,-,-,-
74,195965.5339,3191386.376,-,/,-,-,-
74,195894.9897,3191397.071,-,/,-,-,-
74,195823.6971,3191411.079,-,/,-,-,-
74,195746.9996,3191431.673,-,/,-,-,-
74,195663.7985,3191448.198,-,/,-,-,-
74,195554.1532,3191494.155,-,/,-,-,-
74,195518.1563,3191563.409,-,/,-,-,-
74,195295.1153,3191615.65,-,/,-,-,-
74,195219.8662,3191619.303,-,/,-,-,-
74,195143.8414,3191692.801,-,/,-,-,-
74,195103.425,3191734.98,-,/,-,-,-
74,195031.5061,3191799.173,-,/,-,-,-
74,195005.6624,3191823.345,-,/,-,-,-
74,194970.3656,3191857.419,-,/,-,-,-
74,194884.3016,3191900.708,-,/,-,-,-
74,194788.8897,3191850.265,-,/,-,-,-
74,194781.7829,3191801.534,-,/,-,-,-
75,195139.7406,3192159.547,1317.14,/,Livestock_trail_Cliff,Grassland_Scrubland,3917
75,195134.6275,3192152.345,-,/,-,-,-
75,195151.9741,3192069.211,-,/,-,-,-
75,195176.9373,3192049.88,-,/,-,-,-
75,195251.464,3191978.374,-,/,-,-,-
75,195325.1935,3191934.455,-,/,-,-,-
75,195392.0332,3191883.287,-,/,-,-,-
75,195476.6609,3191839.203,-,/,-,-,-
75,195518.8986,3191818.935,-,/,-,-,-
75,195569.4439,3191792.516,-,/,-,-,-
75,195628.4001,3191757.023,-,/,-,-,-
75,195675.9313,3191732.459,-,/,-,-,-
75,195730.6472,3191687.052,-,/,-,-,-
75,195818.8907,3191629.912,-,/,-,-,-
75,195837.0298,3191620.75,-,/,-,-,-
75,195884.4299,3191607.388,-,/,-,-,-
75,195931.1399,3191585.201,-,/,-,-,-
75,195978.4718,3191553.306,-,/,-,-,-
75,196058.2761,3191543.141,-,/,-,-,-
75,196103.2878,3191547.066,-,/,-,-,-
75,196185.4152,3191523.663,-,/,-,-,-
75,196200.0921,3191511.765,-,/,-,-,-
76,196022.8873,3193043.016,1612.61,/,Ridgeline,Grassland ,3808
76,196116.007,3192946.344,-,/,-,-,-
76,196022.8873,3193043.016,-,/,-,-,-
76,195943.2926,3193067.689,-,/,-,-,-
76,195869.1473,3193107.872,-,/,-,-,-
76,195754.0599,3193189.87,-,/,-,-,-
76,195701.24,3193258.783,-,/,-,-,-
76,195576.7017,3193360.988,-,/,-,-,-
76,195565.7549,3193364.503,-,/,-,-,-
76,195525.5909,3193295.52,-,/,-,-,-
76,195521.3391,3193259.325,-,/,-,-,-
76,195496.0028,3193226.994,-,/,-,-,-
76,195429.6491,3193190.441,-,/,-,-,-
76,195327.6762,3193147.562,-,/,-,-,-
76,195335.251,3193117.333,-,/,-,-,-
76,195347.3777,3193060.907,-,/,-,-,-
76,195330.4711,3193032.131,-,/,-,-,-
76,195293.5685,3193012.818,-,/,-,-,-
76,195257.3296,3193003.792,-,/,-,-,-
76,195225.2224,3193007.687,-,/,-,-,-
76,195205.0665,3192987.72,-,/,-,-,-
76,195161.6287,3192915.83,-,/,-,-,-
76,195133.6939,3192861.997,-,/,-,-,-
76,195132.5895,3192860.179,-,/,-,-,-
76,195106.7435,3192813.532,-,/,-,-,-
76,195082.37,3192787.055,-,/,-,-,-
76,195055.5904,3192766.555,-,/,-,-,-
77,196050.1627,3193540.283,1504.13,/,Livestock_trail_Cliff,Grassland_Scrubland,3839
77,196028.4262,3193523.964,-,/,-,-,-
77,195993.0432,3193451.674,-,/,-,-,-
77,195960.3994,3193427.905,-,/,-,-,-
77,195928.6507,3193407.98,-,/,-,-,-
77,195850.9498,3193360.842,-,/,-,-,-
77,195832.111,3193354.167,-,/,-,-,-
77,195776.4778,3193373.372,-,/,-,-,-
77,195716.4074,3193387.328,-,/,-,-,-
77,195693.3841,3193392.193,-,/,-,-,-
77,195659.2415,3193409.904,-,/,-,-,-
77,195641.9628,3193432.678,-,/,-,-,-
77,195650.3329,3193459.819,-,/,-,-,-
77,195664.1641,3193503.742,-,/,-,-,-
77,195646.6226,3193515.577,-,/,-,-,-
77,195623.8865,3193552.863,-,/,-,-,-
77,195605.1478,3193578.029,-,/,-,-,-
77,195561.2705,3193599.224,-,/,-,-,-
77,195533.3091,3193591.301,-,/,-,-,-
77,195493.8964,3193597.284,-,/,-,-,-
77,195445.2398,3193584.651,-,/,-,-,-
77,195415.8435,3193556.733,-,/,-,-,-
77,195388.9598,3193497.632,-,/,-,-,-
77,195327.6633,3193441.286,-,/,-,-,-
77,195301.8768,3193425.782,-,/,-,-,-
77,195276.3448,3193383.534,-,/,-,-,-
77,195229.6958,3193349.514,-,/,-,-,-
77,195192.2352,3193302.121,-,/,-,-,-
77,195145.1184,3193250.351,-,/,-,-,-
77,195091.0494,3193183.688,-,/,-,-,-
77,195078.5119,3193155.402,-,/,-,-,-
78,196546.8023,3193486.432,1638.71,/,Valley_bottom,Barren_Sand_Gravel,3867.8
78,196864.7992,3193493.348,-,/,-,-,-
78,196193.0401,3193507.555,-,/,-,-,-
78,196240.5388,3193487.319,-,/,-,-,-
78,196287.7128,3193473.433,-,/,-,-,-
78,196312.2494,3193478.5,-,/,-,-,-
78,196346.9942,3193466.56,-,/,-,-,-
78,196413.2121,3193470.943,-,/,-,-,-
78,196438.5074,3193466.532,-,/,-,-,-
78,196495.475,3193472.925,-,/,-,-,-
78,196576.751,3193488.503,-,/,-,-,-
78,196616.5385,3193505.875,-,/,-,-,-
78,196666.0678,3193543.767,-,/,-,-,-
78,196706.2085,3193538.364,-,/,-,-,-
78,196753.6335,3193490.901,-,/,-,-,-
78,196825.336,3193496.166,-,/,-,-,-
78,196845.2417,3193500.156,-,/,-,-,-
78,196869.9651,3193489.561,-,/,-,-,-
78,196912.517,3193488.025,-,/,-,-,-
78,196908.8433,3193456.539,-,/,-,-,-
78,196893.0858,3193441.774,-,/,-,-,-
78,196893.2282,3193409.351,-,/,-,-,-
78,196911.6416,3193396.993,-,/,-,-,-
78,196942.3396,3193380.91,-,/,-,-,-
78,196988.1684,3193355.95,-,/,-,-,-
78,197038.3444,3193378.743,-,/,-,-,-
78,197088.6529,3193388.581,-,/,-,-,-
78,197095.6878,3193344.677,-,/,-,-,-
78,197146.915,3193345.901,-,/,-,-,-
78,197200.9648,3193377.27,-,/,-,-,-
78,197229.9818,3193374.875,-,/,-,-,-
