FID,Field1,x,y,Rgd,Alt
10631,22149,183262.527200000010000,3219250.080999999800000,30.2775002,5115.0000000
10632,22150,184262.527200000010000,3219250.080999999800000,38.7658997,5057.0000000
10633,22151,185262.527200000010000,3219250.080999999800000,40.4117012,5144.0000000
10634,22152,186262.527200000010000,3219250.080999999800000,44.3801003,5316.0000000
10635,22153,187262.527200000010000,3219250.080999999800000,46.3027992,5205.0000000
10636,22154,188262.527200000010000,3219250.080999999800000,44.8179016,4971.0000000
10637,22155,189262.527200000010000,3219250.080999999800000,49.9542999,4711.0000000
10638,22156,190262.527200000010000,3219250.080999999800000,50.0224991,4406.0000000
10639,22157,191262.527200000010000,3219250.080999999800000,48.5449982,4177.0000000
10640,22158,192262.527200000010000,3219250.080999999800000,37.6273994,3962.0000000
10641,22159,193262.527200000010000,3219250.080999999800000,27.6264000,3883.0000000
10642,22160,194262.527200000010000,3219250.080999999800000,27.9745998,3720.0000000
10643,22161,195262.527200000010000,3219250.080999999800000,29.2220993,3582.0000000
10644,22162,196262.527200000010000,3219250.080999999800000,28.0639000,3572.0000000
10645,22163,197262.527200000010000,3219250.080999999800000,28.2198009,3714.0000000
10646,22164,198262.527200000010000,3219250.080999999800000,26.2709999,3838.0000000
10647,22165,199262.527200000010000,3219250.080999999800000,23.7296009,3788.0000000
10648,22166,200262.527200000010000,3219250.080999999800000,29.9631996,3668.0000000
10649,22167,201262.527200000010000,3219250.080999999800000,33.0415001,3514.0000000
10650,22168,202262.527200000010000,3219250.080999999800000,27.2017002,3340.0000000
10651,22169,203262.527200000010000,3219250.080999999800000,23.5750999,3336.0000000
10652,22170,204262.527200000010000,3219250.080999999800000,24.7784996,3377.0000000
10653,22171,205262.527200000010000,3219250.080999999800000,37.1302986,3443.0000000
10654,22172,206262.527200000010000,3219250.080999999800000,51.1095009,3460.0000000
10655,22173,207262.527200000010000,3219250.080999999800000,44.7313004,3649.0000000
10656,22174,208262.527200000010000,3219250.080999999800000,33.9880981,3974.0000000
10657,22175,209262.527200000010000,3219250.080999999800000,31.4972992,4126.0000000
10658,22176,210262.527200000010000,3219250.080999999800000,24.7101994,4145.0000000
10659,22177,211262.527200000010000,3219250.080999999800000,26.0855007,4205.0000000
10660,22178,212262.527200000010000,3219250.080999999800000,33.8590012,4328.0000000
10661,22179,213262.527200000010000,3219250.080999999800000,40.0176010,4397.0000000
10662,22180,214262.527200000010000,3219250.080999999800000,42.8134003,4486.0000000
10663,22181,215262.527200000010000,3219250.080999999800000,36.3214989,4874.0000000
10664,22182,216262.527200000010000,3219250.080999999800000,34.6750984,5073.0000000
10665,22183,217262.527200000010000,3219250.080999999800000,34.3577003,5237.0000000
10666,22184,218262.527200000010000,3219250.080999999800000,45.6040001,5542.0000000
10667,22185,219262.527200000010000,3219250.080999999800000,42.9688988,5686.0000000
10668,22186,220262.527200000010000,3219250.080999999800000,36.4561996,5405.0000000
10669,22187,221262.527200000010000,3219250.080999999800000,34.9164009,5160.0000000
10670,22188,222262.527200000010000,3219250.080999999800000,36.6869011,5537.0000000
10671,22189,223262.527200000010000,3219250.080999999800000,35.1603012,5475.0000000
10672,22190,224262.527200000010000,3219250.080999999800000,36.0060005,5682.0000000
10673,22191,225262.527200000010000,3219250.080999999800000,26.7730999,5423.0000000
10674,22192,226262.527200000010000,3219250.080999999800000,24.3880997,5430.0000000
10675,22193,227262.527200000010000,3219250.080999999800000,27.4598999,5358.0000000
10676,22194,228262.527200000010000,3219250.080999999800000,36.5593987,5479.0000000
10677,22195,229262.527200000010000,3219250.080999999800000,42.4057999,5755.0000000
10678,22196,230262.527200000010000,3219250.080999999800000,41.5447006,5737.0000000
10679,22197,231262.527200000010000,3219250.080999999800000,33.2457008,5318.0000000
10680,22198,232262.527200000010000,3219250.080999999800000,27.1646004,5102.0000000
10681,22199,233262.527200000010000,3219250.080999999800000,31.4333000,5347.0000000
10682,22200,234262.527200000010000,3219250.080999999800000,33.4271011,5156.0000000
10683,22201,235262.527200000010000,3219250.080999999800000,26.0368004,5065.0000000
10684,22202,236262.527200000010000,3219250.080999999800000,30.9554005,5218.0000000
10685,22203,237262.527200000010000,3219250.080999999800000,40.0946007,5515.0000000
10686,22204,238262.527200000010000,3219250.080999999800000,40.1865997,5433.0000000
10687,22205,239262.527200000010000,3219250.080999999800000,43.8837013,5552.0000000
10688,22206,240262.527200000010000,3219250.080999999800000,42.9319000,5706.0000000
10689,22207,241262.527200000010000,3219250.080999999800000,35.3549004,5224.0000000
10690,22208,242262.527200000010000,3219250.080999999800000,20.8024998,4953.0000000
10691,22209,243262.527200000010000,3219250.080999999800000,18.1912994,4876.0000000
10692,22210,244262.527200000010000,3219250.080999999800000,18.7056007,4875.0000000
10693,22211,245262.527200000010000,3219250.080999999800000,28.5062008,5056.0000000
10694,22212,246262.527200000010000,3219250.080999999800000,35.0945015,5249.0000000
10695,22213,247262.527200000010000,3219250.080999999800000,29.3367996,5100.0000000
10696,22214,248262.527200000010000,3219250.080999999800000,18.1126995,4841.0000000
10697,22215,249262.527200000010000,3219250.080999999800000,12.4461002,4786.0000000
10698,22216,250262.527200000010000,3219250.080999999800000,10.0600996,4823.0000000
10699,22217,251262.527200000010000,3219250.080999999800000,9.8560696,4831.0000000
10700,22334,147262.527200000010000,3220250.080999999800000,41.5460014,5497.0000000
10701,22335,148262.527200000010000,3220250.080999999800000,39.1167984,5306.0000000
10702,22336,149262.527200000010000,3220250.080999999800000,38.0987015,5260.0000000
10703,22337,150262.527200000010000,3220250.080999999800000,43.7675018,5535.0000000
10704,22338,151262.527200000010000,3220250.080999999800000,50.0537987,5304.0000000
10705,22339,152262.527200000010000,3220250.080999999800000,45.2579994,5340.0000000
10706,22340,153262.527200000010000,3220250.080999999800000,48.9452019,5090.0000000
10707,22341,154262.527200000010000,3220250.080999999800000,44.8144989,5100.0000000
10708,22342,155262.527200000010000,3220250.080999999800000,36.8452988,4592.0000000
10709,22343,156262.527200000010000,3220250.080999999800000,29.6348991,4496.0000000
10710,22344,157262.527200000010000,3220250.080999999800000,29.2140999,4688.0000000
10711,22345,158262.527200000010000,3220250.080999999800000,33.1383018,4809.0000000
10712,22346,159262.527200000010000,3220250.080999999800000,31.4172993,4837.0000000
10713,22347,160262.527200000010000,3220250.080999999800000,36.5299988,4592.0000000
10714,22348,161262.527200000010000,3220250.080999999800000,43.7812004,5014.0000000
10715,22349,162262.527200000010000,3220250.080999999800000,47.9235992,5350.0000000
10716,22350,163262.527200000010000,3220250.080999999800000,46.4197998,5515.0000000
10717,22351,164262.527200000010000,3220250.080999999800000,38.2372017,5402.0000000
10718,22352,165262.527200000010000,3220250.080999999800000,40.8272018,5483.0000000
10719,22353,166262.527200000010000,3220250.080999999800000,44.3586998,5689.0000000
10720,22354,167262.527200000010000,3220250.080999999800000,42.2760010,5488.0000000
10721,22355,168262.527200000010000,3220250.080999999800000,35.4723015,5491.0000000
10722,22356,169262.527200000010000,3220250.080999999800000,26.5513992,5462.0000000
10723,22357,170262.527200000010000,3220250.080999999800000,26.2303009,5475.0000000
10724,22358,171262.527200000010000,3220250.080999999800000,30.0156994,5674.0000000
10725,22359,172262.527200000010000,3220250.080999999800000,29.5778008,5698.0000000
10726,22360,173262.527200000010000,3220250.080999999800000,24.0718994,5608.0000000
10727,22361,174262.527200000010000,3220250.080999999800000,29.9020004,5709.0000000
10728,22362,175262.527200000010000,3220250.080999999800000,37.2058983,5517.0000000
10729,22363,176262.527200000010000,3220250.080999999800000,34.7187004,5510.0000000
10730,22364,177262.527200000010000,3220250.080999999800000,34.6655998,5363.0000000
10731,22365,178262.527200000010000,3220250.080999999800000,27.9776993,5303.0000000
10732,22366,179262.527200000010000,3220250.080999999800000,28.5251999,5276.0000000
10733,22367,180262.527200000010000,3220250.080999999800000,28.3927994,5251.0000000
10734,22368,181262.527200000010000,3220250.080999999800000,30.1119003,5239.0000000
10735,22369,182262.527200000010000,3220250.080999999800000,30.6096001,5298.0000000
10736,22370,183262.527200000010000,3220250.080999999800000,36.5738983,5605.0000000
10737,22371,184262.527200000010000,3220250.080999999800000,41.6931992,5549.0000000
10738,22372,185262.527200000010000,3220250.080999999800000,45.0028992,5264.0000000
10739,22373,186262.527200000010000,3220250.080999999800000,50.2741013,5022.0000000
10740,22374,187262.527200000010000,3220250.080999999800000,56.2624016,4970.0000000
10741,22375,188262.527200000010000,3220250.080999999800000,58.9692001,4885.0000000
10742,22376,189262.527200000010000,3220250.080999999800000,55.2527008,4831.0000000
10743,22377,190262.527200000010000,3220250.080999999800000,49.6748009,4542.0000000
10744,22378,191262.527200000010000,3220250.080999999800000,50.0577011,4306.0000000
10745,22379,192262.527200000010000,3220250.080999999800000,43.4971008,3892.0000000
10746,22380,193262.527200000010000,3220250.080999999800000,32.1332016,3765.0000000
10747,22381,194262.527200000010000,3220250.080999999800000,28.5998993,3729.0000000
10748,22382,195262.527200000010000,3220250.080999999800000,30.1730003,3821.0000000
10749,22383,196262.527200000010000,3220250.080999999800000,28.4652004,3754.0000000
10750,22384,197262.527200000010000,3220250.080999999800000,28.4092999,3772.0000000
10751,22385,198262.527200000010000,3220250.080999999800000,25.2765007,3822.0000000
10752,22386,199262.527200000010000,3220250.080999999800000,22.9319000,3656.0000000
10753,22387,200262.527200000010000,3220250.080999999800000,18.9283009,3649.0000000
10754,22388,201262.527200000010000,3220250.080999999800000,25.3558006,3562.0000000
10755,22389,202262.527200000010000,3220250.080999999800000,29.2674999,3320.0000000
10756,22390,203262.527200000010000,3220250.080999999800000,27.6004009,3396.0000000
10757,22391,204262.527200000010000,3220250.080999999800000,24.3581009,3599.0000000
10758,22392,205262.527200000010000,3220250.080999999800000,25.4477005,3668.0000000
10759,22393,206262.527200000010000,3220250.080999999800000,32.8717995,3859.0000000
10760,22394,207262.527200000010000,3220250.080999999800000,27.3987007,3924.0000000
10761,22395,208262.527200000010000,3220250.080999999800000,21.4852009,3905.0000000
10762,22396,209262.527200000010000,3220250.080999999800000,25.2970009,3932.0000000
10763,22397,210262.527200000010000,3220250.080999999800000,27.3407993,4129.0000000
10764,22398,211262.527200000010000,3220250.080999999800000,26.7758007,4017.0000000
10765,22399,212262.527200000010000,3220250.080999999800000,37.1991005,4268.0000000
10766,22400,213262.527200000010000,3220250.080999999800000,47.6730003,4115.0000000
10767,22401,214262.527200000010000,3220250.080999999800000,45.7932014,4499.0000000
10768,22402,215262.527200000010000,3220250.080999999800000,36.6366005,4848.0000000
10769,22403,216262.527200000010000,3220250.080999999800000,29.2493000,4989.0000000
10770,22404,217262.527200000010000,3220250.080999999800000,35.9259987,5146.0000000
10771,22405,218262.527200000010000,3220250.080999999800000,45.6021996,5430.0000000
10772,22406,219262.527200000010000,3220250.080999999800000,46.6576004,5302.0000000
10773,22407,220262.527200000010000,3220250.080999999800000,42.9249992,5743.0000000
10774,22408,221262.527200000010000,3220250.080999999800000,36.3596992,5402.0000000
10775,22409,222262.527200000010000,3220250.080999999800000,32.4249992,5290.0000000
10776,22410,223262.527200000010000,3220250.080999999800000,30.8071003,5348.0000000
10777,22411,224262.527200000010000,3220250.080999999800000,31.8962002,5407.0000000
10778,22412,225262.527200000010000,3220250.080999999800000,32.9104004,5549.0000000
10779,22413,226262.527200000010000,3220250.080999999800000,33.4696007,5637.0000000
10780,22414,227262.527200000010000,3220250.080999999800000,26.3092003,5308.0000000
10781,22415,228262.527200000010000,3220250.080999999800000,29.6371002,5342.0000000
10782,22416,229262.527200000010000,3220250.080999999800000,33.9827995,5344.0000000
10783,22417,230262.527200000010000,3220250.080999999800000,31.8104000,5314.0000000
10784,22418,231262.527200000010000,3220250.080999999800000,24.2675991,5111.0000000
10785,22419,232262.527200000010000,3220250.080999999800000,18.5098000,5074.0000000
10786,22420,233262.527200000010000,3220250.080999999800000,19.4754009,5073.0000000
10787,22421,234262.527200000010000,3220250.080999999800000,24.3654995,5126.0000000
10788,22422,235262.527200000010000,3220250.080999999800000,23.5720005,5163.0000000
10789,22423,236262.527200000010000,3220250.080999999800000,25.7255001,4996.0000000
10790,22424,237262.527200000010000,3220250.080999999800000,31.3064003,5173.0000000
10791,22425,238262.527200000010000,3220250.080999999800000,33.0876007,5003.0000000
10792,22426,239262.527200000010000,3220250.080999999800000,34.3413010,5290.0000000
10793,22427,240262.527200000010000,3220250.080999999800000,34.9211006,5182.0000000
10794,22428,241262.527200000010000,3220250.080999999800000,28.4396992,5056.0000000
10795,22429,242262.527200000010000,3220250.080999999800000,17.3190994,4872.0000000
10796,22430,243262.527200000010000,3220250.080999999800000,14.9974003,4873.0000000
10797,22431,244262.527200000010000,3220250.080999999800000,15.7254000,4885.0000000
10798,22432,245262.527200000010000,3220250.080999999800000,17.8680000,4858.0000000
10799,22433,246262.527200000010000,3220250.080999999800000,21.7049007,4865.0000000
10800,22434,247262.527200000010000,3220250.080999999800000,19.8528004,4886.0000000
10801,22435,248262.527200000010000,3220250.080999999800000,13.0537996,4781.0000000
10802,22436,249262.527200000010000,3220250.080999999800000,9.0434198,4805.0000000
10803,22437,250262.527200000010000,3220250.080999999800000,9.3864498,4814.0000000
10804,22438,251262.527200000010000,3220250.080999999800000,9.5803299,4833.0000000
10805,22555,147262.527200000010000,3221250.080999999800000,48.2582016,5524.0000000
10806,22556,148262.527200000010000,3221250.080999999800000,46.9542999,5210.0000000
